"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"ATP2B1-AS1","OK",2.88370939051269e-16,8.09413186012957,0.0520355938529503,"ATP2B1-AS1",3.29220305848002e-15
"LINC02399","FAIL",NA,NA,NA,"LINC02399",1
"AC126178.1","FAIL",NA,NA,NA,"AC126178.1",1
"EPYC","OK",0.0292471124946894,1.89197565164605,0.0114550185573132,"EPYC",0.0948250941733439
"LUM","OK",0,42.8949491242492,0.274503203044322,"LUM",0
"DCN","OK",0,47.7286552405321,0.30581627056078,"DCN",0
"AC025035.1","OK",0.524920913162589,-0.0625081477364499,-0.000285763465322206,"AC025035.1",0.749795867700198
"LINC02404","FAIL",NA,NA,NA,"LINC02404",1
"BTG1","OK",9.41483498742256e-92,20.2812470118674,0.130808835641254,"BTG1",2.84740947979259e-90
"LINC02391","OK",0.625933115645862,-0.321101110591318,-0.00220918342988851,"LINC02391",0.757491118330574
"CLLU1OS","FAIL",NA,NA,NA,"CLLU1OS",1
"CLLU1","OK",0.518534223071467,-0.046475132747368,-0.000468441295190395,"CLLU1",0.749795867700198
"LINC02397","OK",0.775624511717104,-0.757498980301345,-0.000341603521529491,"LINC02397",0.837409392724748
"C12orf74","FAIL",NA,NA,NA,"C12orf74",1
"PLEKHG7","OK",0.547086678398225,-0.118304182897902,-0.000880520048096508,"PLEKHG7",0.749795867700198
"EEA1","OK",0.204237376158183,0.826580713976772,0.00505996149634695,"EEA1",0.435802466591275
"LINC02413","FAIL",NA,NA,NA,"LINC02413",1
"NUDT4","OK",0.0540962179174912,1.60637092231549,0.0101025797916043,"NUDT4",0.157448033206083
"UBE2N","OK",1.50417847047567e-08,5.54094966170133,0.0355604943550822,"UBE2N",1.20944648565905e-07
"MRPL42","OK",0.0919057536409098,1.3291105283727,0.00831493573835245,"MRPL42",0.240455803159151
"SOCS2","OK",2.54595920752881e-08,5.44807047300916,0.0348757562154023,"SOCS2",2.01884962183023e-07
"CRADD","OK",6.46866443294812e-47,14.3365249053823,0.0922969462795812,"CRADD",1.31968409656323e-45
"AC012464.3","FAIL",NA,NA,NA,"AC012464.3",1
"PLXNC1","OK",0.0240272257722811,1.9768865847995,0.0124717899734154,"PLXNC1",0.0806317588258428
"CEP83","OK",0.931350593979655,-1.48592555966996,-0.00984817566545758,"CEP83",0.943168236480954
"CEP83-AS1","OK",0.629993119952732,-0.33183512453342,-0.00226627992017308,"CEP83-AS1",0.759787294271035
"TMCC3","OK",0.550856153282834,-0.127824711623212,-0.000989231889190766,"TMCC3",0.749795867700198
"NDUFA12","OK",0.0119200217330603,2.25969730853271,0.0143360885459781,"NDUFA12",0.043910250881354
"NR2C1","OK",0.224711425865764,0.756377570740472,0.00459721317833226,"NR2C1",0.466049118202587
"FGD6","OK",0.291472821705726,0.549087149819392,0.00306255288136424,"FGD6",0.555833274359786
"VEZT","OK",0.000445516788365349,3.32284829681102,0.0212012511365278,"VEZT",0.00225293749329136
"METAP2","OK",0.418604223597225,0.205465503677879,0.00104815921367427,"METAP2",0.708663282980709
"USP44","OK",0.00625092936108339,2.49765276041193,0.0153266400555153,"USP44",0.0250254926278952
"NTN4","OK",0.257724553804574,0.650376415726664,0.0037825479238986,"NTN4",0.512151421675741
"SNRPF","OK",0.000849383267414432,3.13839350189833,0.0200198755780299,"SNRPF",0.00410269491368938
"CCDC38","OK",0.662297367146955,-0.418741222144183,-0.000314385533363642,"CCDC38",0.772852116174532
"AMDHD1","OK",0.775817972545533,-0.758145213715594,-0.00501698020708197,"AMDHD1",0.837409392724748
"HAL","OK",0.545289737681558,-0.113769490425186,-0.000903748921682869,"HAL",0.749795867700198
"LTA4H","OK",0.533574758230064,-0.0842590328971076,-0.000825079492725446,"LTA4H",0.749795867700198
"LINC02452","FAIL",NA,NA,NA,"LINC02452",1
"ELK3","OK",9.21311711513524e-09,5.62616290438488,0.036084457175316,"ELK3",7.52011959980191e-08
"CDK17","OK",0.279034308378753,0.585712672326085,0.0035035073633452,"CDK17",0.541378235845117
"CFAP54","OK",0.678933005005908,-0.464717199162533,-0.00311330763620434,"CFAP54",0.781892489436988
"NEDD1","OK",0.0857631883849922,1.36731568706677,0.00855139552130495,"NEDD1",0.228335382945001
"LINC02453","OK",0.603127055723057,-0.261449500011279,-0.00191727526603334,"LINC02453",0.750925832843588
"TMPO","OK",0.892851603504157,-1.24183677033224,-0.00831260356016839,"TMPO",0.915419816391588
"SLC25A3","OK",4.96273275525449e-21,9.33683726419205,0.0601134215456975,"SLC25A3",6.55575095538943e-20
"IKBIP","OK",0.107967764924977,1.23740832456057,0.00771711404480074,"IKBIP",0.271994198383995
"APAF1","OK",0.768294584903369,-0.733242021136784,-0.00501604119219029,"APAF1",0.832325380583648
"ANKS1B","OK",0.00833963586473023,2.39370249215293,0.0151386405676157,"ANKS1B",0.0321698327751364
"UHRF1BP1L","OK",0.261148053998104,0.639810034696312,0.00384828828676495,"UHRF1BP1L",0.516928614407317
"ACTR6","OK",0.102864946886167,1.26539464528289,0.00790091730169991,"ACTR6",0.261933355889311
"DEPDC4","OK",0.69359668748471,-0.506071260556676,-0.00340728793246626,"DEPDC4",0.789652179074688
"SCYL2","OK",0.384327686237219,0.294134181487744,0.00161903473519177,"SCYL2",0.671881653285003
"GAS2L3","OK",0.564175164656137,-0.161563413278504,-0.00117884401002517,"GAS2L3",0.749795867700198
"ANO4","FAIL",NA,NA,NA,"ANO4",1
"UTP20","OK",0.294385744934059,0.540617156734278,0.00320651762796096,"UTP20",0.560392652044858
"ARL1","OK",0.000537778914629576,3.2699781736603,0.0208635443728313,"ARL1",0.00268173870676866
"SPIC","FAIL",NA,NA,NA,"SPIC",1
"MYBPC1","FAIL",NA,NA,NA,"MYBPC1",1
"AC010205.1","FAIL",NA,NA,NA,"AC010205.1",1
"CHPT1","OK",0.0373192810840597,1.7826790585031,0.0111512312450316,"CHPT1",0.116085724757868
"SYCP3","OK",0.416977459354148,0.209631978784821,0.00101300078173674,"SYCP3",0.70653375484629
"GNPTAB","OK",3.78936574466884e-36,12.4987992776844,0.0805566614706917,"GNPTAB",6.74147327887989e-35
"DRAM1","OK",0.835006506290515,-0.97414008781116,-0.00652849329293731,"DRAM1",0.873039614382714
"WASHC3","OK",0.0233913077054006,1.98826295643398,0.0125773232094619,"WASHC3",0.0787891273023447
"NUP37","OK",0.692837014927827,-0.5039080831162,-0.00353703682519695,"NUP37",0.789121347686412
"PARPBP","OK",0.258595054788698,0.647682833351314,0.00386819405722703,"PARPBP",0.513525426162587
"PMCH","OK",3.40491501777345e-12,6.86158995486322,0.0433692833325806,"PMCH",3.33697157426927e-11
"LINC02456","FAIL",NA,NA,NA,"LINC02456",1
"IGF1","OK",2.13313905434746e-24,10.1253092827955,0.0608404048371086,"IGF1",3.07211229389272e-23
"LINC00485","FAIL",NA,NA,NA,"LINC00485",1
"ASCL1","OK",0.508590647376047,-0.0215352240447308,-0.000376628193941232,"ASCL1",0.749795867700198
"C12orf42","OK",0.655678966717517,-0.400698566186575,-0.00272427113327967,"C12orf42",0.769556761114057
"NT5DC3","OK",0.275932942842805,0.594966467640977,0.00344104969857243,"NT5DC3",0.537171330255812
"AC012555.1","FAIL",NA,NA,NA,"AC012555.1",1
"HSP90B1","OK",2.22952707182612e-05,4.08230855021157,0.0261252252114498,"HSP90B1",0.000136197084306203
"C12orf73","OK",0.496503886293133,0.00876356964158006,-0.000224147948491357,"C12orf73",0.749795867700198
"TDG","OK",0.842109294991661,-1.00316468290693,-0.00676789152437,"TDG",0.878281936981138
"GLT8D2","OK",0,60.6729847660953,0.377621839773568,"GLT8D2",0
"HCFC2","OK",0.841053554237045,-0.998797305624611,-0.00673005277199334,"HCFC2",0.877711860372445
"NFYB","OK",0.0688878680582575,1.48412509760942,0.00931389229314821,"NFYB",0.191541606041339
"TXNRD1","OK",0.179780730651608,0.916201037775706,0.00564030405125629,"TXNRD1",0.397440371339199
"EID3","OK",0.00306688355141053,2.74054345179617,0.0173845275998499,"EID3",0.0132042970886029
"CHST11","OK",3.8089279313084e-09,5.7767030465827,0.0370790359071702,"CHST11",3.19368232528334e-08
"SLC41A2","OK",0.000730768079258874,3.18221433276146,0.0201678496706302,"SLC41A2",0.0035627010515678
"C12orf45","OK",0.142134509241679,1.07077853969471,0.00663927155341943,"C12orf45",0.335467799126137
"ALDH1L2","OK",7.59844073195418e-12,6.7460074549243,0.0372395748311828,"ALDH1L2",7.33834844695563e-11
"WASHC4","OK",0.26870419759501,0.616736722521475,0.00370621165021955,"WASHC4",0.526624791080078
"APPL2","OK",0.560749725009349,-0.152870309845882,-0.00126729484371986,"APPL2",0.749795867700198
"C12orf75","OK",4.5245199749506e-74,18.1692108696954,0.117241089454927,"C12orf75",1.18000302342168e-72
"NUAK1","OK",2.86138760875488e-116,22.8909146204497,0.137470797646813,"NUAK1",1.02339130679098e-114
"CKAP4","OK",3.83621317302016e-223,31.8669264432862,0.203238631065155,"CKAP4",2.44031287415847e-221
"TCP11L2","OK",0.0194149292513846,2.06598539663599,0.0130340664955331,"TCP11L2",0.0672211217844182
"POLR3B","OK",0.576657783987933,-0.193350560162054,-0.00151859989698026,"POLR3B",0.749795867700198
"RIC8B","OK",0.638866553282531,-0.355430779612909,-0.00257271870389896,"RIC8B",0.76312503547932
"TMEM263","OK",0.025505261789775,1.95139123298031,0.0123297469266733,"TMEM263",0.0845548476911406
"MTERF2","OK",0.482776201518281,0.0431870813927909,-2.33213097939738e-06,"MTERF2",0.749795867700198
"CRY1","OK",0.494714832109332,0.0132483388154353,-0.000195358024201402,"CRY1",0.749795867700198
"BTBD11","OK",0.0131009125059584,2.22320729719442,0.0139761293583181,"BTBD11",0.0477174372892916
"PWP1","OK",0.680587848584951,-0.469343253624557,-0.00331522337785424,"PWP1",0.782760974539473
"PRDM4","OK",0.126465302772751,1.1432601248229,0.00709542071653047,"PRDM4",0.306972916647197
"ASCL4","FAIL",NA,NA,NA,"ASCL4",1
"AC126177.8","FAIL",NA,NA,NA,"AC126177.8",1
"WSCD2","OK",0.538169826147132,-0.0958240102220564,-0.000785789127669132,"WSCD2",0.749795867700198
"CMKLR1","OK",0.537135175346268,-0.0932189131294946,-0.000760030145194871,"CMKLR1",0.749795867700198
"FICD","OK",0.780197845804492,-0.772861573412971,-0.00525402244498599,"FICD",0.840384893688359
"SART3","OK",0.000164056247965502,3.59202965886411,0.022937793799582,"SART3",0.000893575247607356
"ISCU","OK",3.36183738407867e-15,7.78957164672295,0.0501055725594267,"ISCU",3.70554441586523e-14
"TMEM119","OK",5.39726367766445e-15,7.72952893421893,0.0397108620829531,"TMEM119",5.89255405568445e-14
"SELPLG","OK",0.000372551109236669,3.37242187460632,0.0215322570315339,"SELPLG",0.00191029404287059
"CORO1C","OK",0.062646920361213,1.53292700702881,0.00961088798943266,"CORO1C",0.177393275313231
"SSH1","OK",1.01704058325467e-06,4.75000848197864,0.0304086862161781,"SSH1",7.1126826023234e-06
"DAO","FAIL",NA,NA,NA,"DAO",1
"SVOP","FAIL",NA,NA,NA,"SVOP",1
"USP30","OK",0.00128281760349998,3.01549103816178,0.0189954572694763,"USP30",0.00598821897285029
"ALKBH2","OK",0.0183515521385997,2.08905131384175,0.0131659950595951,"ALKBH2",0.0640928702020504
"UNG","OK",0.663000626363776,-0.420666334948417,-0.00299485197682955,"UNG",0.773201718162977
"ACACB","OK",0.685828009036856,-0.484059022209694,-0.00338183007554021,"ACACB",0.785476285396384
"FOXN4","FAIL",NA,NA,NA,"FOXN4",1
"KCTD10","OK",0.177946831641317,0.923217898370515,0.00567411929261296,"KCTD10",0.394353161821495
"UBE3B","OK",0.0832128842489273,1.38378019695153,0.00865040365778983,"UBE3B",0.222784114236257
"MMAB","OK",0.196950400226805,0.852564600445503,0.0052094638080385,"MMAB",0.424722035215148
"MVK","OK",0.529197365671244,-0.0732524006571413,-0.000750696327615367,"MVK",0.749795867700198
"FAM222A","OK",0.538428695130011,-0.0964759049143656,-0.000783479013001687,"FAM222A",0.749795867700198
"TRPV4","OK",0.563862103834212,-0.160768428254475,-0.00113461047730817,"TRPV4",0.749795867700198
"GLTP","OK",0.352330979653531,0.379034884288751,0.00216966184055661,"GLTP",0.632756928664155
"TCHP","OK",0.321447185910317,0.46365579641385,0.00271471986450556,"TCHP",0.594765271858748
"GIT2","OK",0.68871351819027,-0.492207074730783,-0.00346363103512609,"GIT2",0.787474801668689
"ANKRD13A","OK",0.474964477975353,0.0627959939363212,0.0001251158496954,"ANKRD13A",0.749795867700198
"C12orf76","OK",0.546577214324757,-0.117018275337872,-0.00103694694195598,"C12orf76",0.749795867700198
"IFT81","OK",0.654995478171225,-0.398842792721522,-0.00273179826397297,"IFT81",0.769173504645351
"ATP2A2","OK",3.01342668062116e-07,4.99035465885099,0.0319803922222312,"ATP2A2",2.19655232757836e-06
"ANAPC7","OK",0.791859372125512,-0.81288977793523,-0.00553380278211508,"ANAPC7",0.846083024266647
"ARPC3","OK",1.11364463655371e-14,7.63677575469016,0.0490844850406745,"ARPC3",1.19913303494999e-13
"GPN3","OK",0.172259843603454,0.945272670503485,0.00582332781449293,"GPN3",0.386614691300605
"FAM216A","OK",0.166339134420232,0.968733309031818,0.00589483801786603,"FAM216A",0.37700767003292
"VPS29","OK",0.000410873212091033,3.34536401916984,0.0213570404867743,"VPS29",0.00209371661343107
"RAD9B","OK",0.524462768215226,-0.0613575440367703,-0.00056091038342925,"RAD9B",0.749795867700198
"PPTC7","OK",0.194403290198832,0.861783656109382,0.00528644535711828,"PPTC7",0.420597178681937
"TCTN1","OK",4.41366250213066e-31,11.534622790622,0.0729185732583593,"TCTN1",7.13762925649442e-30
"HVCN1","OK",0.0446831507700706,1.69874998198375,0.0106554696329069,"HVCN1",0.134501979417714
"PPP1CC","OK",1.26001865944856e-06,4.70650182393221,0.0301617761350312,"PPP1CC",8.73751475069737e-06
"MYL2","OK",0.624826775736033,-0.318182576419247,-0.000306306001711848,"MYL2",0.757347441988938
"CUX2","OK",0.185822533769078,0.893396142815235,-0.000208959935243729,"CUX2",0.407193931567959
"FAM109A","OK",0.584735520932853,-0.214023209253456,-0.00152694928796331,"FAM109A",0.749795867700198
"LINC02356","OK",0.607142377870216,-0.271878758808944,-0.000302585653677236,"LINC02356",0.751592935230938
"SH2B3","OK",0.00165738039382154,2.93693265521164,0.0186454538180101,"SH2B3",0.00757063609143867
"ATXN2","OK",0.422623744521902,0.195185807897342,0.000981011994625088,"ATXN2",0.712250535908991
"BRAP","OK",0.801500393208106,-0.846992658379344,-0.00574634739346923,"BRAP",0.851853593003363
"ACAD10","OK",0.308593912572503,0.499839883152639,0.00293084688026111,"ACAD10",0.579166736954253
"ALDH2","OK",0.00342507574722443,2.70404255891539,0.0169631513275374,"ALDH2",0.0145861859699609
"MAPKAPK5-AS1","OK",0.374162743553561,0.320848125304933,0.00179277065785992,"MAPKAPK5-AS1",0.660328808692549
"MAPKAPK5","OK",0.418777203117641,0.205022678828535,0.0010437485262502,"MAPKAPK5",0.708828492857067
"TMEM116","OK",0.185208899736748,0.895691035602096,0.00550199913520607,"TMEM116",0.406314103151158
"ERP29","OK",8.8832054832524e-07,4.77730057008219,0.0306204342780431,"ERP29",6.24796325278613e-06
"NAA25","OK",0.0482946491682396,1.66161846643907,0.0104554713556994,"NAA25",0.143592869439683
"TRAFD1","OK",6.24631844024472e-20,9.06471853472396,0.0583348149036199,"TRAFD1",8.02984963395814e-19
"HECTD4","OK",0.875295236668049,-1.15178477273532,-0.00772260126188833,"HECTD4",0.902600776273345
"RPL6","OK",3.35756147090079e-15,7.78973246171786,0.0500106551926792,"RPL6",3.70319911688155e-14
"PTPN11","OK",0.00748707029436329,2.43300387618471,0.0154484297261387,"PTPN11",0.0293206735130688
"RPH3A","FAIL",NA,NA,NA,"RPH3A",1
"OAS1","OK",1.41178298052561e-154,26.4596775155409,0.170869710485179,"OAS1",6.11500673399019e-153
"OAS3","OK",1.59095480901155e-94,20.5928355623742,0.132911526246125,"OAS3",4.92396228950631e-93
"OAS2","OK",7.23594304364678e-43,13.674236207662,0.0881670360094021,"OAS2",1.40473448343949e-41
"DTX1","OK",0.512026754697032,-0.0301511711231104,-0.000418723065512979,"DTX1",0.749795867700198
"RASAL1","OK",0.131342648217623,1.12006680158894,0.00658747077291588,"RASAL1",0.316010594923044
"CFAP73","OK",0.571332491976269,-0.17976760585737,-0.00131551700541995,"CFAP73",0.749795867700198
"DDX54","OK",0.00739005233539459,2.43772275875759,0.0154767317199673,"DDX54",0.0289868287166934
"RITA1","OK",0.13609781589224,1.09802028471459,0.00679795110796693,"RITA1",0.324867107195558
"IQCD","OK",0.555746198217867,-0.140192872055107,-0.00105390205964021,"IQCD",0.749795867700198
"TPCN1","OK",0.465264112882163,0.0871802651342165,0.000278944594393753,"TPCN1",0.749795867700198
"SLC8B1","OK",0.29945166143218,0.525978244422327,0.00311081415104552,"SLC8B1",0.567714696685333
"PLBD2","OK",0.899291853786017,-1.27752689227385,-0.00849682607261083,"PLBD2",0.919755849269683
"SDS","OK",0.61220559640095,-0.285072227064498,-0.00199885036496746,"SDS",0.753447624142445
"SDSL","OK",0.0015079341105662,2.96611589072839,0.0185036879114282,"SDSL",0.00694875063674171
"LINC01234","FAIL",NA,NA,NA,"LINC01234",1
"RBM19","OK",0.0411148794672399,1.73789249166617,0.0109411538231232,"RBM19",0.125447682678894
"TBX3","OK",0,62.2100811349902,0.354263392494752,"TBX3",0
"AC026765.2","FAIL",NA,NA,NA,"AC026765.2",1
"MED13L","OK",0.107113863339088,1.24202394719655,0.00774386413766368,"MED13L",0.270198403585388
"MAP1LC3B2","OK",0.595925615029357,-0.242814929017482,-0.00167166572995845,"MAP1LC3B2",0.75039283077752
"C12orf49","OK",0.783961726461601,-0.785643201873974,-0.0053575496715696,"C12orf49",0.842483791498362
"RNFT2","OK",0.740649665819702,-0.645349581997869,-0.00426029552927785,"RNFT2",0.815072481203777
"HRK","FAIL",NA,NA,NA,"HRK",1
"FBXW8","OK",0.0238542665365907,1.97995546555995,0.012476192611203,"FBXW8",0.0800825123318962
"TESC","OK",9.97599222422478e-12,6.70637409021529,0.0430667021035013,"TESC",9.58618338647776e-11
"FBXO21","OK",0.215138398897684,0.788718080873285,0.00481526493851153,"FBXO21",0.451848301486011
"NOS1","FAIL",NA,NA,NA,"NOS1",1
"KSR2","OK",0.532040257590171,-0.0803995499698165,-0.000648134885312979,"KSR2",0.749795867700198
"RFC5","OK",0.852189182397917,-1.04586874761955,-0.00700432196136903,"RFC5",0.885368092447999
"WSB2","OK",0.0013965835951172,2.98962873428451,0.0190406344343269,"WSB2",0.00647196360113585
"VSIG10","OK",0.0597073702632731,1.55723483528277,0.00969157080595319,"VSIG10",0.170497822754442
"PEBP1","OK",1.89333187885115e-15,7.86179533818907,0.0505726807962434,"PEBP1",2.10847210978779e-14
"TAOK3","OK",0.254187996319039,0.66136854558957,0.0039970443445692,"TAOK3",0.507345938235952
"AC026367.1","FAIL",NA,NA,NA,"AC026367.1",1
"SUDS3","OK",0.388082142293333,0.284321143127256,0.00155731215484462,"SUDS3",0.675373003585261
"AC026367.3","OK",0.645685828897906,-0.373698902154447,-0.00255221218172523,"AC026367.3",0.766015966166885
"AC026367.2","OK",0.574791897233063,-0.188587404360834,-0.00130184106945506,"AC026367.2",0.749795867700198
"HSPB8","OK",0.532373098672333,-0.0812365879848563,-0.000688314206911014,"HSPB8",0.749795867700198
"CCDC60","OK",0.454730730826055,0.113717850514546,-0.00027160432942223,"CCDC60",0.74672347768245
"AC002070.1","OK",0.795095148591635,-0.824228558702695,-0.000346965007226924,"AC002070.1",0.848026063637394
"TMEM233","FAIL",NA,NA,NA,"TMEM233",1
"PRKAB1","OK",0.104130391193768,1.25836223710395,0.00783871435534299,"PRKAB1",0.264180105046264
"CIT","OK",0.722675113847409,-0.5908069581221,-0.00396176887302712,"CIT",0.8049717468736
"BICDL1","OK",0.000194489273953557,3.54745069671119,0.0226607836221985,"BICDL1",0.00104383580127191
"RAB35","OK",0.452627581880379,0.11902548680591,0.00048856049904176,"RAB35",0.744901850504617
"GCN1","OK",0.787669792095219,-0.7983620560813,-0.00543496046660259,"GCN1",0.84365576551286
"RPLP0","OK",3.40391330889859e-25,10.3033091952262,0.0663365671659078,"RPLP0",4.96867582828982e-24
"PXN","OK",0.012554857398578,2.23971063336169,0.0141796960963942,"PXN",0.0459323401303238
"SIRT4","OK",0.193400263269492,0.865434181917561,0.00506762706602941,"SIRT4",0.419163582914606
"PLA2G1B","OK",0.56589416501618,-0.16593046785826,-0.00118280723645667,"PLA2G1B",0.749795867700198
"MSI1","OK",0.520006846083879,-0.0501707656558528,-0.00028477220029171,"MSI1",0.749795867700198
"COX6A1","OK",0.00196202071710018,2.88420425644118,0.0183734594474799,"COX6A1",0.00882192883205269
"TRIAP1","OK",0.0129552153750917,2.22755160753234,0.0141194562811819,"TRIAP1",0.0472766633893321
"GATC","OK",0.0292317454937306,1.89220636248165,0.0119357483915208,"GATC",0.0948250941733439
"SRSF9","OK",2.32499094489054e-13,7.23515487363979,0.0465191544236373,"SRSF9",2.38149250736589e-12
"DYNLL1","OK",2.29254032725302e-27,10.7736399411536,0.0693957603855251,"DYNLL1",3.49435037148672e-26
"AC063943.3","FAIL",NA,NA,NA,"AC063943.3",1
"COQ5","OK",0.156581124556818,1.00860887541006,0.00623730352190779,"COQ5",0.361449117064137
"RNF10","OK",0.859331803573913,-1.07732209907083,-0.00724640705038127,"RNF10",0.890464777000748
"POP5","OK",0.337747849672981,0.418617498070103,0.0024260973966527,"POP5",0.616065514814572
"CABP1","FAIL",NA,NA,NA,"CABP1",1
"MLEC","OK",9.19481577971401e-06,4.28359646257037,0.0274184632521854,"MLEC",5.87233893805157e-05
"AC069234.5","OK",4.15934145017963e-253,33.9612616835667,0.154773209150942,"AC069234.5",3.2010217526628e-251
"AC069234.4","FAIL",NA,NA,NA,"AC069234.4",1
"UNC119B","OK",0.3666376754994,0.340771840480841,0.00190241030265515,"UNC119B",0.650923469406195
"ACADS","OK",0.256372313786586,0.654570026388864,0.00394578315630972,"ACADS",0.510743143339171
"SPPL3","OK",0.784266311398371,-0.786683138238321,-0.00536478125032658,"SPPL3",0.84273308871137
"HNF1A","FAIL",NA,NA,NA,"HNF1A",1
"C12orf43","OK",0.665592062713993,-0.427773716304621,-0.00304053871121572,"C12orf43",0.774860991972348
"OASL","OK",5.78238135459509e-184,28.9011013502009,0.186662996103491,"OASL",2.89774628406583e-182
"P2RX7","OK",0.125372837696414,1.14854008404679,0.00713183394112246,"P2RX7",0.304838131036456
"AC069209.1","OK",0.577455757226279,-0.195388925700895,-0.00139498196523667,"AC069209.1",0.749795867700198
"P2RX4","OK",0.192289518499903,0.869490253059974,0.00533527741457876,"P2RX4",0.417491059120884
"CAMKK2","OK",0.0727196478556777,1.45583117397708,0.00911124146811091,"CAMKK2",0.200321829559608
"ANAPC5","OK",0.0584364110244767,1.56803561001493,0.00986042395827761,"ANAPC5",0.167511924064392
"RNF34","OK",0.122635570279802,1.16191217641682,0.00723067680793309,"RNF34",0.300163025077202
"KDM2B","OK",0.337552252180101,0.419152745890686,0.00242691416529884,"KDM2B",0.615969437422755
"AC145422.1","OK",0.504818948822111,-0.0120796071348951,-0.000332827101302122,"AC145422.1",0.749795867700198
"ORAI1","OK",1.61735740386541e-06,4.65532409125205,0.0298302438912679,"ORAI1",1.10685288944962e-05
"MORN3","OK",0.181500566243837,0.909661351374956,0.00554965990868372,"MORN3",0.400671178123452
"TMEM120B","OK",0.0264802016756129,1.93524365214414,0.0122336843960038,"TMEM120B",0.0873000949867834
"RHOF","OK",1.49276029500634e-06,4.67181344856741,0.0299379456403898,"RHOF",1.02606438299897e-05
"LINC01089","OK",0.564194618902792,-0.161612818656082,-0.00132481511347373,"LINC01089",0.749795867700198
"AC084018.1","OK",0.487971386062857,0.0301558336661298,-0.000278318242036576,"AC084018.1",0.749795867700198
"AC084018.2","OK",0.481875367336881,0.0454473568213383,1.09952311484618e-05,"AC084018.2",0.749795867700198
"SETD1B","OK",0.0852228707714446,1.37077296356902,0.00857046824042551,"SETD1B",0.227282962442595
"HPD","FAIL",NA,NA,NA,"HPD",1
"PSMD9","OK",0.198089405703308,0.848465440262061,0.00520550725231601,"PSMD9",0.426538004611457
"AC069503.2","OK",0.546522931192335,-0.1168812739987,-0.000896227907448999,"AC069503.2",0.749795867700198
"WDR66","OK",0.572342103307156,-0.182340147790057,-0.00131643052330291,"WDR66",0.749795867700198
"AC069503.1","FAIL",NA,NA,NA,"AC069503.1",1
"BCL7A","OK",0.166732827381821,0.967156799265581,0.00578436212947071,"BCL7A",0.377552503774492
"MLXIP","OK",0.219574782827401,0.773630102006666,0.00471800097618668,"MLXIP",0.458484699753097
"LRRC43","FAIL",NA,NA,NA,"LRRC43",1
"B3GNT4","OK",0.565684774989541,-0.165398352895112,-0.00118534776948793,"B3GNT4",0.749795867700198
"DIABLO","OK",0.865300569418356,-1.10444797131175,-0.00740159217922689,"DIABLO",0.894997091030362
"VPS33A","OK",0.815366751458279,-0.897848175165432,-0.00608279666952908,"VPS33A",0.860121614758858
"CLIP1","OK",0.000226424904466512,3.50719931999466,0.0224017452987412,"CLIP1",0.00120399103272616
"CLIP1-AS1","OK",0.548173747851294,-0.121048646275561,-0.000958546527749473,"CLIP1-AS1",0.749795867700198
"ZCCHC8","OK",0.0959718853517085,1.30485046666992,0.0081529980282197,"ZCCHC8",0.249128042701115
"AC127002.1","OK",0.613270109787302,-0.287852327145572,-0.00201208124884495,"AC127002.1",0.753527649112717
"RSRC2","OK",0.363531690107394,0.349034538460287,0.00197696013788649,"RSRC2",0.646474397128262
"KNTC1","OK",0.835970396241249,-0.978030564511138,-0.00657060903011985,"KNTC1",0.873668242790487
"AC026333.4","OK",0.53581441730004,-0.0898943570748355,-0.000753103722979553,"AC026333.4",0.749795867700198
"AC026333.3","FAIL",NA,NA,NA,"AC026333.3",1
"HCAR2","OK",0.382280417739568,0.299497033057101,-0.000256677628940397,"HCAR2",0.669184821427163
"HCAR3","OK",0.515593336776346,-0.0390966567659538,-0.000449916991318028,"HCAR3",0.749795867700198
"HCAR1","OK",0.543570305711478,-0.109432586599205,-0.000774080553734983,"HCAR1",0.749795867700198
"DENR","OK",0.351264390672877,0.38190911191412,0.00218920300880587,"DENR",0.631478259429459
"CCDC62","OK",0.573736545954303,-0.185895248900944,-0.0013538822914221,"CCDC62",0.749795867700198
"HIP1R","OK",0.0744493104585969,1.44343268994251,0.0090108610517207,"HIP1R",0.203978331690361
"VPS37B","OK",3.4275015883441e-16,8.07307400088476,0.0519190984935884,"VPS37B",3.9026882352354e-15
"AC027290.1","OK",0.639248370779605,-0.356450443335902,-0.00244181661186343,"AC027290.1",0.763317244003377
"ABCB9","OK",0.684290475828277,-0.47973048469373,-0.0032402618406317,"ABCB9",0.784705881248165
"OGFOD2","OK",0.913148155212871,-1.36039901641636,-0.00904770839730458,"OGFOD2",0.929979384871193
"ARL6IP4","OK",4.15109526514898e-08,5.36043476083777,0.0343928717749033,"ARL6IP4",3.23219201788181e-07
"PITPNM2","OK",1.32170847626087e-08,5.56354959183972,0.035543069959845,"PITPNM2",1.06771004790352e-07
"PITPNM2-AS1","FAIL",NA,NA,NA,"PITPNM2-AS1",1
"MPHOSPH9","OK",0.00133052592788776,3.00440003875178,0.0191417880074634,"MPHOSPH9",0.0061874660023893
"C12orf65","OK",0.0100657580635603,2.32388765409546,0.0147468242110612,"C12orf65",0.0379784642717698
"CDK2AP1","OK",1.10372671186105e-11,6.69159882772041,0.0428767729199456,"CDK2AP1",1.05715019854797e-10
"SBNO1","OK",0.4194175703064,0.2033836980423,0.00103435973083829,"SBNO1",0.709471372667633
