"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"PCDHB14","OK",1.5010869941927e-10,6.29866636238413,0.0222169193485784,"PCDHB14",2.61224525036191e-10
"PCDHB15","OK",0.33393233467413,0.429080463319874,0.00134749129900945,"PCDHB15",0.402398938713426
"TAF7","OK",1.04126601901718e-100,21.271556815657,0.0765002557220646,"TAF7",3.89770400269005e-100
"SLC25A2","OK",0.537484473168207,-0.0940983215656111,-0.000368483356478286,"SLC25A2",0.594145667571509
"AC005618.1","OK",0.696783305807193,-0.515171205590734,-0.00190259093602699,"AC005618.1",0.704079279741735
"PCDHGA1","OK",0.00839605663972187,2.3912281744651,0.00799576863619648,"PCDHGA1",0.011340150781977
"PCDHGA2","OK",0.587387227676884,-0.220829048250111,-0.000770827960268004,"PCDHGA2",0.613887766133012
"PCDHGA3","OK",0.581226288424396,-0.205031616723348,-0.000781819548018596,"PCDHGA3",0.609576225614755
"PCDHGB1","OK",0.554131953792008,-0.136107760772644,-0.000524604720248698,"PCDHGB1",0.596365599057082
"PCDHGA4","OK",0.549653880505114,-0.124786924779541,-0.000508094835538742,"PCDHGA4",0.595324304208432
"PCDHGB2","OK",0.652623796033349,-0.392413912662849,-0.0014539624000916,"PCDHGB2",0.66495964961515
"PCDHGA5","OK",0.677570394572662,-0.460915527824772,-0.00169294507973776,"PCDHGA5",0.686840290829625
"PCDHGB3","OK",0.578443585614205,-0.197913388619319,-0.000734476415523109,"PCDHGB3",0.608020498428765
"PCDHGA6","OK",0.0034561479505578,2.701040316043,0.00945935347947373,"PCDHGA6",0.00476466724082822
"PCDHGA7","OK",0.0153702271028144,2.1604163325806,0.00729500488982663,"PCDHGA7",0.0204677707845299
"PCDHGB4","OK",0.51924348991514,-0.0482549967040957,-0.000230721890985474,"PCDHGB4",0.594145667571509
"PCDHGA8","OK",0.598630399815059,-0.249803645551519,-0.000969535345039421,"PCDHGA8",0.621707775826434
"PCDHGB5","OK",0.422644751587426,0.195132138611459,0.000563870823197654,"PCDHGB5",0.503776653651507
"PCDHGA9","OK",0.564457459264513,-0.162280358285398,-0.000666950382789282,"PCDHGA9",0.600411573830895
"PCDHGB6","OK",2.35225552826325e-16,8.11889401974563,0.0288206852557681,"PCDHGB6",4.57388157220679e-16
"PCDHGA10","OK",8.2717213005253e-58,15.9839103529083,0.0572370739187353,"PCDHGA10",2.44712819632559e-57
"PCDHGB7","OK",8.77891001827907e-15,7.66735582698725,0.0270939083420933,"PCDHGB7",1.6640143421636e-14
"PCDHGA11","OK",0.629015578728574,-0.329247209103601,-0.00119779649680104,"PCDHGA11",0.645124951733494
"PCDHGA12","OK",0.00164695538890219,2.9388889440139,0.0101860451746389,"PCDHGA12",0.00230699698779665
"PCDHGC3","OK",1.2057529212466e-54,15.5233436942237,0.0550735004781929,"PCDHGC3",3.49500513421562e-54
"PCDHGC4","OK",0.514101414614564,-0.0353543682934134,-0.000201014372185898,"PCDHGC4",0.594145667571509
"PCDHGC5","OK",NA,NA,-5.30543710284538e-05,"PCDHGC5",NA
"DIAPH1","OK",0,41.2517529161297,0.148455787383106,"DIAPH1",0
"HDAC3","OK",3.0071112067553e-20,9.14407520781219,0.032809742489986,"HDAC3",6.21691723306929e-20
"RELL2","OK",0.00539442337724541,2.54946458745494,0.00904538304710259,"RELL2",0.00736645804321432
"FCHSD1","OK",3.82185685937387e-06,4.47492780111526,0.015984883717243,"FCHSD1",5.90178707743294e-06
"ARAP3","OK",9.2221806869771e-90,20.0544850008901,0.0715992309470254,"ARAP3",3.26782017786975e-89
"AC005753.1","OK",NA,NA,-0.000105754539419371,"AC005753.1",NA
"PCDH1","OK",0,46.0740264982494,0.165284737601054,"PCDH1",0
"KIAA0141","OK",0.000557424806180921,3.25981485987421,0.0116215472859144,"KIAA0141",0.000796844782186369
"PCDH12","OK",8.47469299208633e-146,25.6855586535801,0.0898453666986724,"PCDH12",3.78966662437712e-145
"RNF14","OK",1.82914683859532e-17,8.42336281869085,0.0302034865988618,"RNF14",3.63021788803484e-17
"GNPDA1","OK",7.53825879026484e-175,28.1664365479978,0.101294070988311,"GNPDA1",3.70968591163705e-174
"NDFIP1","OK",3.72232116187904e-246,33.4870302927844,0.120495923322959,"NDFIP1",2.23418323863632e-245
"SPRY4","OK",1.82670928300669e-228,32.2488296074772,0.115516625276597,"SPRY4",1.04777586969329e-227
"SPRY4-IT1","OK",2.40116470521351e-15,7.83198340280939,0.0273253391293187,"SPRY4-IT1",4.591362977309e-15
"FGF1","OK",0,52.4415376647602,0.187876203413709,"FGF1",0
"LINC01844","OK",NA,NA,-0.000160058712284188,"LINC01844",NA
"ARHGAP26","OK",8.79973138993476e-48,14.4743448565137,0.0519898775352625,"ARHGAP26",2.42694947842018e-47
"NR3C1","OK",0,53.7224971088785,0.193372860020972,"NR3C1",0
"HMHB1","OK",0.00415527939514238,2.6391851134603,0.00905225991052552,"HMHB1",0.00570543394462116
"YIPF5","OK",1.45894277052153e-80,18.9717919203349,0.0682120873758926,"YIPF5",4.92614180393028e-80
"KCTD16","OK",0.00785340275279274,2.4156580196722,0.00816776940173052,"KCTD16",0.0106311664608252
"AC137770.1","OK",0.522950546759958,-0.057560258251426,-0.000258122561293214,"AC137770.1",0.594145667571509
"PRELID2","OK",7.02760291056522e-163,27.1716419155724,0.0976279662751683,"PRELID2",3.32441579100219e-162
"GRXCR2","FAIL",NA,NA,NA,"GRXCR2",1
"SH3RF2","OK",2.22005544717362e-09,5.86690268614618,0.0206245045149491,"SH3RF2",3.76408612542301e-09
"PLAC8L1","OK",0.573285744484025,-0.184745685534614,-0.000699919105688953,"PLAC8L1",0.604923701849467
"LARS","OK",1.69561507651296e-79,18.8424165480992,0.0677426962390478,"LARS",5.70288219290307e-79
"AC091959.3","OK",0.267879164395818,0.619239902261446,0.00208723510369966,"AC091959.3",0.325819459529202
"RBM27","OK",8.48394696542554e-09,5.64037629184697,0.0201859990698212,"RBM27",1.41683203458563e-08
"TCERG1","OK",3.36377521491247e-35,12.3239967858164,0.0442647753531034,"TCERG1",8.33173470346982e-35
"PPP2R2B","OK",6.70073628390139e-64,16.8355161331599,0.0604690068963408,"PPP2R2B",2.06320102574975e-63
"STK32A","OK",0.0322555595593332,1.84863095924425,0.00592294450723647,"STK32A",0.0420973568255897
"DPYSL3","OK",0,93.2025766218617,0.335285263553358,"DPYSL3",0
"JAKMIP2","OK",3.04702937957123e-25,10.3139550757187,0.0369722627046571,"JAKMIP2",6.74115211541687e-25
"SPINK1","OK",0,47.9892667697591,0.172493329288112,"SPINK1",0
"SPINK5","OK",0.0528434781962178,1.61788698143438,0.00559468238642802,"SPINK5",0.0679892383686119
"SPINK6","OK",0.572045205998804,-0.181583513580469,-0.000695977636437363,"SPINK6",0.604270093457622
"SPINK13","OK",0.546664845401146,-0.117239445818244,-0.000469631286516097,"SPINK13",0.594786202619291
"SPINK9","OK",NA,NA,-0.000142577243105207,"SPINK9",NA
"FBXO38","OK",0.00118103085556283,3.0404738898075,0.0108279131618167,"FBXO38",0.00166424484761019
"ADRB2","OK",9.24887762899385e-21,9.27067155899653,0.033222661823083,"ADRB2",1.92620850757327e-20
"SH3TC2","OK",0.512504201705326,-0.0313485193094409,-0.000182842591014812,"SH3TC2",0.594145667571509
"SH3TC2-DT","OK",NA,NA,-0.000127057826616806,"SH3TC2-DT",NA
"ABLIM3","OK",4.24909660126946e-42,13.5448546611187,0.0468378625763645,"ABLIM3",1.12094783388337e-41
"AFAP1L1","OK",2.55851408384708e-156,26.6106066149807,0.0949086619513225,"AFAP1L1",1.18619836233295e-155
"GRPEL2","OK",6.5354175706977e-18,8.5430645377149,0.0306090806405815,"GRPEL2",1.30569749344691e-17
"PCYOX1L","OK",5.36181350020132e-11,6.45638122821386,0.0230948819552189,"PCYOX1L",9.42701355087831e-11
"IL17B","OK",3.6264589380137e-17,8.34283688499064,0.0262737733266669,"IL17B",7.15490547229731e-17
"CARMN","OK",0,49.6399834538864,0.177765363438158,"CARMN",0
"AC131025.2","OK",0.00167679099679918,2.93331986043365,0.00929978167467708,"AC131025.2",0.0023477922209412
"CSNK1A1","OK",3.93420114752025e-174,28.1077872259373,0.101123050928734,"CSNK1A1",1.92983638238019e-173
"ARHGEF37","OK",9.31630237288455e-11,6.37220791601055,0.022748996827903,"ARHGEF37",1.62928226522962e-10
"PPARGC1B","OK",1.39433065553965e-12,6.98798301897954,0.02495233491996,"PPARGC1B",2.54043501183836e-12
"PDE6A","OK",2.50588479393516e-06,4.56429445249999,0.0157912178743017,"PDE6A",3.8918133834526e-06
"SLC26A2","OK",5.75683524916215e-29,11.1076603537305,0.0398584977038701,"SLC26A2",1.33592342210176e-28
"TIGD6","OK",1.62052548650921e-19,8.96019487574893,0.0320646562511547,"TIGD6",3.3166620835518e-19
"HMGXB3","OK",3.23477022139322e-12,6.86890757091811,0.0246167834333853,"HMGXB3",5.84842435476348e-12
"CSF1R","OK",0,121.959860314027,0.438396215543377,"CSF1R",0
"PDGFRB","OK",0,127.005174494691,0.45689839217522,"PDGFRB",0
"SLC6A7","OK",0.501596784387485,-0.00400255558125843,-0.000120038298542536,"SLC6A7",0.592352506300001
"CAMK2A","OK",0.518396062205211,-0.0461284433849788,-0.000230156837128968,"CAMK2A",0.594145667571509
"ARSI","OK",1.22908686584526e-62,16.6624331412137,0.0593428994167101,"ARSI",3.75521628834236e-62
"TCOF1","OK",8.73084338961079e-33,11.8674955919487,0.0426178726657718,"TCOF1",2.11358632864256e-32
"CD74","OK",0,112.886877432652,0.406455092268719,"CD74",0
"RPS14","OK",0,84.4159286238196,0.303752261590238,"RPS14",0
"NDST1-AS1","OK",2.04873117866902e-05,4.10191419216992,0.0139001787090426,"NDST1-AS1",3.08870971708652e-05
"NDST1","OK",4.97505547170874e-102,21.4137387061584,0.0766642829708611,"NDST1",1.87255560115704e-101
"SYNPO","OK",1.70042603185893e-280,35.7685939990124,0.128483656247346,"SYNPO",1.108751753074e-279
"MYOZ3","OK",0.0919467409749802,1.32886206289526,0.00432902630892185,"MYOZ3",0.116169522078684
"RBM22","OK",1.41772991562812e-28,11.0268753512049,0.0395962208787869,"RBM22",3.26925643092098e-28
"DCTN4","OK",5.28182203454931e-23,9.80643335619326,0.0351875712675251,"DCTN4",1.1349004595361e-22
"SMIM3","OK",0,114.994373463824,0.413812856502066,"SMIM3",0
"IRGM","OK",0.616757858852352,-0.296976720298473,-0.00108950681868162,"IRGM",0.635286927089247
"ZNF300","OK",1.43012084152265e-07,5.13243062520773,0.0182441848759752,"ZNF300",2.30279021714493e-07
"GPX3","OK",6.2256603615849e-222,31.7794419480857,0.114146112773516,"GPX3",3.51490407914481e-221
"TNIP1","OK",1.81020678737687e-85,19.5566581872359,0.0703174164840148,"TNIP1",6.27938293436378e-85
"ANXA6","OK",0,42.0765932394574,0.151431481123396,"ANXA6",0
"CCDC69","OK",3.98913793376485e-253,33.9624908699245,0.122188170905692,"CCDC69",2.4334602449482e-252
"GM2A","OK",0,44.271495565478,0.159231968296336,"GM2A",0
"SLC36A1","OK",2.07698792036981e-10,6.24812935891548,0.0223243676431227,"SLC36A1",3.60272266801193e-10
"FAT2","OK",8.54913245238125e-05,3.75843030583037,0.0131577353307579,"FAT2",0.000126064018563997
"SPARC","OK",0,166.798786717286,0.600479510128604,"SPARC",0
"AC011374.2","OK",0.0734743935175279,1.45039361349201,0.00503355713645523,"AC011374.2",0.0935175916462237
"ATOX1","OK",0,58.5778430682847,0.210860965600073,"ATOX1",0
"AC091982.4","OK",0.0288323410816434,1.89823841746668,0.00656336954107968,"AC091982.4",0.0377441902870667
"G3BP1","OK",1.34588367632451e-77,18.6094881310355,0.066909550761702,"G3BP1",4.47639824625551e-77
"LINC01933","OK",0.529536252409446,-0.074104172545391,-0.000321190228910868,"LINC01933",0.594145667571509
"NMUR2","FAIL",NA,NA,NA,"NMUR2",1
"FAM114A2","OK",1.36364749929193e-11,6.66059053534212,0.0238603098456684,"FAM114A2",2.42948833559908e-11
"MFAP3","OK",0.377298273482792,0.312584248196684,0.00100994887503409,"MFAP3",0.4523417819714
"GALNT10","OK",5.12808846766122e-53,15.2808703306033,0.0549006176547323,"GALNT10",1.46666147398788e-52
"SAP30L","OK",2.08756833762438e-24,10.1274215908976,0.036346248272836,"SAP30L",4.56789784572758e-24
"LARP1","OK",9.52749473459806e-65,16.9505845183039,0.0609337390514181,"LARP1",2.94595855477576e-64
"FAXDC2","OK",2.12810237326718e-06,4.59846241667114,0.0162892802874969,"FAXDC2",3.3115904389479e-06
"CNOT8","OK",7.96357076351787e-20,9.03820092229357,0.0324310227038173,"CNOT8",1.63596386723441e-19
"GEMIN5","OK",1.37967619152046e-08,5.55605798616317,0.0198719196462709,"GEMIN5",2.29169891661203e-08
"MRPL22","OK",1.30132858294319e-114,22.7238655746085,0.0817252083380169,"MRPL22",5.1914062021305e-114
"KIF4B","OK",0.538265680398871,-0.0960653896427224,-0.000390899871106423,"KIF4B",0.594145667571509
"SGCD","OK",0,76.0014056234772,0.273012283368095,"SGCD",0
"PPP1R2P3","OK",NA,NA,-0.000158460796049673,"PPP1R2P3",NA
"TIMD4","OK",1.01849889368928e-128,24.1084776279133,0.0864265143982458,"TIMD4",4.29066516479023e-128
"HAVCR1","OK",0.619608847666365,-0.304453643334903,-0.00113240870535109,"HAVCR1",0.637559650129185
"HAVCR2","OK",0,105.885890374734,0.381211362005699,"HAVCR2",0
"MED7","OK",1.96471275268823e-15,7.8571594394087,0.0281769451691237,"MED7",3.76116822009206e-15
"ITK","OK",0,47.1068939480818,0.169518130807456,"ITK",0
"CYFIP2","OK",1.52227499240222e-276,35.5134801881819,0.127777855737644,"CYFIP2",9.78718432716709e-276
"FNDC9","OK",0.572239057453716,-0.182077526604609,-0.000676782927570072,"FNDC9",0.604378051017397
"ADAM19","OK",2.05830665441627e-217,31.4506189419472,0.113130035896412,"ADAM19",1.14735081838031e-216
"NIPAL4","OK",7.6542470658319e-128,24.0248155182285,0.0848351199652439,"NIPAL4",3.2128998451804e-127
"SOX30","OK",0.630487253356806,-0.333144124579864,-0.00122468227842246,"SOX30",0.646304927490785
"THG1L","OK",4.9309766740375e-16,8.02856478195013,0.0287817363113957,"THG1L",9.55150411656555e-16
"LSM11","OK",9.59021124767424e-10,6.0045999540963,0.0214666251706121,"LSM11",1.63921849933246e-09
"CLINT1","OK",7.56268260053999e-92,20.2920192387782,0.0729664625374381,"CLINT1",2.70644988940815e-91
"AC025437.4","OK",0.555738117757822,-0.140172417350149,-0.000559094557393623,"AC025437.4",0.5967215072605
"LINC02227","OK",0.553459531930859,-0.134406760371964,-0.000535566372497163,"LINC02227",0.596063472164417
"EBF1","OK",1.25450369008679e-238,32.9658363684827,0.11761402486322,"EBF1",7.3840662008292e-238
"LINC02202","OK",9.43854410187796e-07,4.76508838696514,0.0152418777213542,"LINC02202",1.48510870887976e-06
"RNF145","OK",1.09225044142634e-75,18.3724201823532,0.0660513273168735,"RNF145",3.5947413879117e-75
"UBLCP1","OK",9.40589136452608e-15,7.65849959958563,0.0274640407021618,"UBLCP1",1.78217363149525e-14
"IL12B","OK",0.537965525796799,-0.0953095613038402,-0.000399627120659541,"IL12B",0.594145667571509
"ADRA1B","FAIL",NA,NA,NA,"ADRA1B",1
"TTC1","OK",4.38263318949602e-51,14.9882342541807,0.0538670797764183,"TTC1",1.23735739100613e-50
"PWWP2A","OK",9.15664324030248e-17,8.23263938580362,0.0295288064422575,"PWWP2A",1.79370109142394e-16
"FABP6","OK",6.60143760787835e-105,21.720260345753,0.0777392138587418,"FABP6",2.51776055902559e-104
"CCNJL","OK",7.14603468545677e-48,14.4886517219567,0.0516626531867867,"CCNJL",1.97251296473268e-47
"C1QTNF2","OK",1.29436612179544e-91,20.2655836096523,0.0718342641434434,"C1QTNF2",4.62627732384447e-91
"ZBED8","OK",2.88994416489822e-18,8.63682091135449,0.0308173024121103,"ZBED8",5.80777787628824e-18
"SLU7","OK",1.64276861933427e-37,12.7459054883183,0.04579006679063,"SLU7",4.15374381343172e-37
"PTTG1","OK",0,80.2684420981174,0.288966886292894,"PTTG1",0
"MIR3142HG","OK",1.63506910151077e-45,14.1105507990831,0.0506208333843347,"MIR3142HG",4.4231604041006e-45
"ATP10B","OK",1.32650546871488e-09,5.95174340205243,0.0207214794400727,"ATP10B",2.25934203078661e-09
"LINC02159","OK",0.502442457249037,-0.00612237064769835,-0.000132893650794331,"LINC02159",0.593103355317005
"GABRB2","OK",0,68.3927622695614,0.245003718304037,"GABRB2",0
"CCNG1","OK",8.19758252061851e-148,25.8652441161109,0.0930235423216932,"CCNG1",3.69245844729954e-147
"NUDCD2","OK",5.44024938811143e-205,30.5285914137951,0.109831106402068,"NUDCD2",2.9301512018788e-204
"HMMR","OK",0,133.279593260255,0.479042591135603,"HMMR",0
"MAT2B","OK",5.52540725922504e-92,20.3074437196034,0.0730224853907545,"MAT2B",1.97844582460179e-91
"TENM2","OK",5.8956899755506e-56,15.7157838447301,0.0553757215707985,"TENM2",1.72281292151134e-55
"WWC1","OK",1.5386965684197e-207,30.7200022531115,0.110281919464601,"WWC1",8.35117536709108e-207
"RARS","OK",1.70365519091693e-59,16.2240898094017,0.0583056940971258,"RARS",5.0980805690379e-59
"FBLL1","OK",0.651303805268554,-0.388842865081937,-0.00142606995641585,"FBLL1",0.663785646263861
"PANK3","OK",3.1244005235525e-29,11.1621136228225,0.0400720902087028,"PANK3",7.27775998556919e-29
"SLIT3","OK",0,108.821021182422,0.391275462390253,"SLIT3",0
"SPDL1","OK",5.49542251411719e-202,30.3013879249797,0.108881449646882,"SPDL1",2.93509566945951e-201
"DOCK2","OK",3.45325610569929e-285,36.0691638354795,0.129778375612234,"DOCK2",2.26661464960349e-284
"FAM196B","OK",0.587820952061655,-0.221943205719292,-0.000836821091426402,"FAM196B",0.614178826166458
"FOXI1","OK",0.558636744157854,-0.147513770069293,-0.000504004841601307,"FOXI1",0.597896056571891
"LINC01187","FAIL",NA,NA,NA,"LINC01187",1
"C5orf58","OK",0.516420535501405,-0.0411718074588608,-0.000227023941267307,"C5orf58",0.594145667571509
"LCP2","OK",0,82.2403286769785,0.296082717685419,"LCP2",0
"AC034199.1","OK",6.21510061078013e-08,5.28705391493657,0.0141225805326514,"AC034199.1",1.01254496733149e-07
"LINC01366","OK",0.531848405548946,-0.0799171007469131,-0.000323081079604079,"LINC01366",0.594145667571509
"KCNIP1","OK",0.0121584909532022,2.25208371988946,0.00697061428924414,"KCNIP1",0.0162818267465782
"KCNMB1","OK",0,62.3028889723429,0.222901617711473,"KCNMB1",0
"GABRP","OK",0.000420875542532337,3.33868780505761,0.011309242423449,"GABRP",0.000604880556332526
"RANBP17","OK",2.40445958453328e-53,15.3301476940595,0.0547795306115052,"RANBP17",6.88684290731459e-53
"TLX3","OK",0.524995789638605,-0.062696203365859,-0.000263231111364779,"TLX3",0.594145667571509
"NPM1","OK",0,57.8626258941796,0.208278397538557,"NPM1",0
"FGF18","OK",1.5047318983042e-283,35.964447042365,0.129099441060845,"FGF18",9.84395209793389e-283
"FBXW11","OK",1.34868067574303e-12,6.99265297634637,0.0250655580170333,"FBXW11",2.45771461019015e-12
"STK10","OK",0,39.8642593714605,0.143452404687164,"STK10",0
"UBTD2","OK",7.72434453354454e-206,30.5923976328369,0.109952987940394,"UBTD2",4.1740155123494e-205
"SH3PXD2B","OK",0,93.7139619713556,0.336976367615452,"SH3PXD2B",0
"NEURL1B","OK",6.27874489163628e-135,24.6935094787794,0.088093082852035,"NEURL1B",2.70792261153784e-134
"DUSP1","OK",0,59.5987834169686,0.214545084662255,"DUSP1",0
"ERGIC1","OK",1.69068309992996e-54,15.5016424188611,0.055706861088049,"ERGIC1",4.89417380244576e-54
"AC008429.3","OK",NA,NA,-9.88794350135862e-05,"AC008429.3",NA
"RPL26L1","OK",1.75732426474216e-117,23.0122497298037,0.0827582101071876,"RPL26L1",7.09203303333212e-117
"ATP6V0E1","OK",0,61.4129089589924,0.221073601112503,"ATP6V0E1",0
"CREBRF","OK",4.16439012263527e-97,20.8788996665271,0.0750796513958836,"CREBRF",1.5295976568157e-96
"BNIP1","OK",3.90318983150552e-05,3.95026780817124,0.0141039325253332,"BNIP1",5.82460620326422e-05
"STC2","OK",0,84.9208423783827,0.305339724208193,"STC2",0
"AC016573.1","FAIL",NA,NA,NA,"AC016573.1",1
"BOD1","OK",0,41.2656834826871,0.148465466941125,"BOD1",0
"LINC01484","OK",9.88473972325622e-129,24.1097166465568,0.0858994320888171,"LINC01484",4.16506508935416e-128
"LINC01485","OK",9.39105112132796e-18,8.50108855181038,0.0300187304164542,"LINC01485",1.87092814031451e-17
"CPEB4","OK",0,57.4787261108348,0.206873645891632,"CPEB4",0
"C5orf47","OK",0.551697122021533,-0.129950289953923,-0.000520583958823198,"C5orf47",0.59551968707118
"NSG2","OK",0.520423669595829,-0.0512169306928019,-0.000229772917974905,"NSG2",0.594145667571509
"LINC01411","OK",NA,NA,-8.3418995397856e-05,"LINC01411",NA
"MSX2","OK",1.57406584773725e-121,23.413034269089,0.0837839063591688,"MSX2",6.44315014810388e-121
"SFXN1","OK",8.61313550036333e-95,20.6225427344947,0.0741513325878876,"SFXN1",3.12247864401114e-94
"HRH2","OK",3.65448488456348e-224,31.9405483055142,0.114699315838849,"HRH2",2.0762973713762e-223
"CPLX2","OK",0.541664924615003,-0.104629064970051,-0.000376553300871273,"CPLX2",0.594145667571509
"THOC3","OK",1.02301693492704e-42,13.6490229525751,0.0490238511321388,"THOC3",2.71037150444108e-42
"FAM153B","OK",1.92134547571974e-25,10.358163498811,0.0367668463823514,"FAM153B",4.26073058470616e-25
"SIMC1","OK",4.34743151270575e-05,3.92439317690643,0.0139906241469933,"SIMC1",6.47629801324231e-05
"KIAA1191","OK",1.54713417920201e-57,15.9448409689308,0.0572893143703123,"KIAA1191",4.57161396073986e-57
"ARL10","OK",1.60757522718925e-37,12.7475941643611,0.0456729221241963,"ARL10",4.06527684002107e-37
"NOP16","OK",1.36232578314908e-27,10.8214390860434,0.0388329084722233,"NOP16",3.10422609629559e-27
"HIGD2A","OK",1.8514759014773e-185,29.0197918171956,0.104408199723976,"HIGD2A",9.41587345987802e-185
"CLTB","OK",7.81077104301208e-114,22.6450161369344,0.0814452399813216,"CLTB",3.10344413625041e-113
"FAF2","OK",5.91566061057772e-30,11.3090877455349,0.0406047474512819,"FAF2",1.38973416291484e-29
"RNF44","OK",2.02277099040431e-28,10.994857014279,0.0394728100716511,"RNF44",4.64983482490918e-28
"CDHR2","OK",NA,NA,-8.71853019953108e-05,"CDHR2",NA
"GPRIN1","OK",0.162280957116497,0.985126548456636,0.00340773221227087,"GPRIN1",0.201115340138799
"SNCB","OK",0.538626627785743,-0.0969743748460887,-0.000397485719499525,"SNCB",0.594145667571509
"EIF4E1B","OK",0.511571876187423,-0.0290104607619424,-0.000184535535841709,"EIF4E1B",0.594145667571509
"TSPAN17","OK",3.8891152277812e-37,12.6785244821368,0.0455302055690381,"TSPAN17",9.79607417254843e-37
"LINC01574","OK",0.483498024952962,0.0413761200802495,2.86326896126542e-05,"LINC01574",0.572825573580335
"UNC5A","OK",0.0837334149480392,1.3803892447332,0.00466018809590028,"UNC5A",0.106124553008973
"HK3","OK",2.78393732997104e-135,24.7263698724959,0.0879298647994976,"HK3",1.20171573639138e-134
"UIMC1","OK",1.27348235899598e-11,6.67063643275401,0.0239030111418649,"UIMC1",2.2710990271358e-11
"ZNF346","OK",0.043530890329991,1.71110473274817,0.00603961258719268,"ZNF346",0.0563114891387048
"FGFR4","OK",0.199852133805969,0.842149516400892,0.00271388744541565,"FGFR4",0.245691944014633
"NSD1","OK",2.13746300899375e-50,14.8826098597012,0.053485090727886,"NSD1",6.00389474753988e-50
"RAB24","OK",0.000777295084563075,3.16429522236534,0.0112680582749944,"RAB24",0.00110381370023052
"MXD3","OK",0,96.0221741994335,0.345111509131985,"MXD3",0
"PRELID1","OK",1.16573252477281e-223,31.9042463753783,0.114797144507699,"PRELID1",6.61172205779258e-223
"LMAN2","OK",1.18109220583668e-283,35.9711749571503,0.129445764297457,"LMAN2",7.73181572073695e-283
"RGS14","OK",1.75349726932982e-52,15.2005434639757,0.0546175409526465,"RGS14",4.99847787884033e-52
"SLC34A1","FAIL",NA,NA,NA,"SLC34A1",1
"F12","OK",1.37132622075315e-63,16.7930737138174,0.0601168893903235,"F12",4.21322357899668e-63
"GRK6","OK",1.05672219282796e-79,18.8674261798636,0.0678279950170731,"GRK6",3.56013881824175e-79
"PRR7","OK",2.31534868106581e-32,11.7856073984954,0.0422789755140955,"PRR7",5.58523874619252e-32
"DBN1","OK",2.15677524229061e-164,27.2993846467333,0.0981381204098383,"DBN1",1.02590730027014e-163
"PDLIM7","OK",1.56698761187136e-244,33.375259054776,0.120054183221107,"PDLIM7",9.35981761040189e-244
"DOK3","OK",0,58.3352161201718,0.209616406558985,"DOK3",0
"DDX41","OK",6.94648518815667e-29,11.090870161021,0.039815272772211,"DDX41",1.60953755536781e-28
"FAM193B","OK",0.130256779805102,1.12517812776419,0.00393507229976135,"FAM193B",0.162670909341855
"AC139795.3","OK",0.0703473429672537,1.47320901149948,0.00509452524699182,"AC139795.3",0.0896355459178912
"TMED9","OK",0,43.3250768490312,0.155930987153523,"TMED9",0
"B4GALT7","OK",2.38976562063481e-51,15.0284650043047,0.0539909264571731,"B4GALT7",6.76251369947338e-51
"FAM153A","OK",0.00473407271662395,2.59467117281937,0.00882725618212452,"FAM153A",0.00648035985005339
"AC106795.3","FAIL",NA,NA,NA,"AC106795.3",1
"AC106795.5","OK",0.557095104983645,-0.143608295082006,-0.000570078470643991,"AC106795.5",0.597283160104454
"FAM153C","OK",0.388743429991075,0.282595591673541,0.000788804301584552,"FAM153C",0.465442793410001
"N4BP3","OK",7.83287029633318e-12,6.74159485738717,0.0240808788901316,"N4BP3",1.403347881474e-11
"RMND5B","OK",6.5746795753354e-27,10.6762375325507,0.0383038921437209,"RMND5B",1.48410413097741e-26
"NHP2","OK",6.67859061524129e-184,28.896121198744,0.103955747378001,"NHP2",3.38255397187195e-183
"HNRNPAB","OK",2.77398072062909e-232,32.5200774492107,0.117010372553304,"HNRNPAB",1.60837223318304e-231
"PHYKPL","OK",1.15885877463145e-82,19.2242940486414,0.0691166334841102,"PHYKPL",3.95680067976078e-82
"COL23A1","OK",8.20924603529679e-113,22.5411009942435,0.0807815468204057,"COL23A1",3.25002029850463e-112
"CLK4","OK",1.1692838109901e-16,8.20331019116338,0.0294242977991801,"CLK4",2.28576498347995e-16
"ZNF354A","OK",6.78371910381964e-16,7.98932971956772,0.0286266054716873,"ZNF354A",1.31005774141804e-15
"ZNF354B","OK",0.0828653591062688,1.38605300721962,0.00486952326180107,"ZNF354B",0.105071490783189
"ZFP2","OK",0.0859141960041511,1.36635236632508,0.00464879782971991,"ZFP2",0.108790919768938
"AC104117.5","OK",NA,NA,-0.000203440352613878,"AC104117.5",NA
"ZNF454","OK",9.55794424960099e-05,3.73042257147333,0.0131286456396024,"ZNF454",0.000140698572133236
"GRM6","OK",NA,NA,-0.000108967307646656,"GRM6",NA
"ZNF879","OK",0.168108795334897,0.961665633548911,0.00332926585178295,"ZNF879",0.20809012001691
"ZNF354C","OK",0.000849166474690912,3.13846831546509,0.011150322810767,"ZNF354C",0.00120432004938062
"ADAMTS2","OK",0,106.616223844561,0.382983620770724,"ADAMTS2",0
"RUFY1","OK",4.35596593146913e-27,10.7144010527741,0.0384649101074877,"RUFY1",9.86199061824832e-27
"HNRNPH1","OK",1.22535778867262e-303,37.2274990778817,0.133969559144404,"HNRNPH1",8.35905280458984e-303
"C5orf60","FAIL",NA,NA,NA,"C5orf60",1
"CANX","OK",0,48.1861703743629,0.173437642469191,"CANX",0
