	log2FoldChange	fdr
PRR11	1.19015208433624	1
KIAA0895L	1.19015208433624	1
KCNK12	1.19015208433624	1
TRAV13-2	1.19015208433624	1
TMEM205	1.19015208433624	1
TAF8	1.19015208433624	1
ZNF100	1.19015208433624	1
MFF	1.1910574468014	1
JPT1	1.19131601746988	1
SNRPE	1.19167955408283	1
GSTO1	1.19320540831379	1
TAF12	1.19467322573891	1
TRAPPC4	1.19503430571599	0.087892963487031
MRPS33	1.19538240441254	0.147372817753038
DNAJC9	1.19557575629126	0.671697797270082
TULP4	1.19625228387266	1
DOK1	1.19625228387266	1
LRRC8C	1.19827996521964	1
SCRIB	1.19827996521964	1
MTERF1	1.19827996521964	0.633058254331198
UHRF1BP1L	1.19827996521964	1
RBCK1	1.19852188607891	1
RPS26	1.19872706990777	1
CERS2	1.19892822182048	0.110800255532741
SURF6	1.19952635410139	0.000744097393942
ADA	1.1999000608878	1
NSMCE1	1.20059383105788	1
EML2	1.20059383105788	1
NDUFC1	1.20161347562707	1
EFTUD2	1.20232679828234	1
ZNF701	1.20232679828234	0.939005604898457
TEX10	1.20232679828234	0.766192199554369
CPOX	1.20232679828234	1
ZNHIT2	1.20232679828234	0.29110216075078
MICALL1	1.20232679828234	1
ZNF550	1.20232679828234	1
AP2B1	1.20342851276191	0.279767063486403
EHBP1L1	1.2042397643627	0.957877196196288
MIR4435-2HG	1.2047494605492	1
SYNC	1.2047494605492	1
UBL7	1.2047494605492	1.95207018168238E-05
EXOC6	1.2047494605492	1
UPF2	1.20553965366269	0
RPA2	1.20562942095519	0.389403836396829
TYW3	1.2058881307274	0.671697797270082
LINC01003	1.2063623115175	1
AL445472.1	1.2063623115175	1
FAM104A	1.2072575613389	1
FAM98C	1.20751324499768	1
STX17	1.20751324499768	1
RNF10	1.20782697665943	1
FAM102B	1.20797336142348	1
BCL3	1.20797336142348	1
TRIM73	1.20837584295515	1
CHD8	1.20861727798891	1
EHMT1	1.20904639608871	1
SLC25A39	1.20904639608871	0.26934998509641
CENPM	1.20958261428514	1
ZNF254	1.20958261428514	1
CTU1	1.2103865680763	1
ELOA	1.21096054661614	0.186056602717556
OSGEP	1.21139088071058	1
ZCCHC10	1.21210781907493	1
TRAF5	1.21221207134516	0.251520786823034
WBP11	1.21254883489498	1
TMEM14A	1.21439963058292	1
C12orf10	1.21439963058292	1
RGP1	1.21439963058292	1
MRPL30	1.21439963058292	0.763831945405589
C1orf228	1.21439963058292	0.170593794254593
ZNF689	1.21439963058292	1
TBC1D17	1.21439963058292	1
IFT74	1.21439963058292	1
ZNF790	1.21439963058292	1
CACTIN	1.21439963058292	1
STK35	1.21439963058292	0.04190708583102
TBC1D22B	1.21439963058292	1
MPP1	1.21439963058292	0.848000433100854
ZNF212	1.21439963058292	1
AC026401.3	1.21439963058292	0.913492415074152
VWA5A	1.21439963058292	1
HSPA1L	1.21439963058292	1
MAP3K7CL	1.21439963058292	1
XRCC3	1.21439963058292	1
URB1-AS1	1.21439963058292	1
CXorf21	1.21439963058292	1
MAT2B	1.21557207684077	0.902664397785197
CD2AP	1.2170688173589	0
PEPD	1.21740211874444	1
ZNF330	1.21760206262126	0.926893756536612
TMEM245	1.21876482314432	1
RRAS	1.21876482314432	1
KANSL3	1.21920061684674	1
CUEDC2	1.2194528583092	1
YIPF5	1.21973307488596	1
PRKRIP1	1.22039837120436	1
SNIP1	1.22039837120436	1
MAP2K3	1.2206586210546	0.991570323988325
MZF1	1.22125330162398	1
C14orf119	1.22145438811687	0.085807743353061
VAV1	1.22159513198712	1
PIP4P1	1.22239242133645	1
UBE2T	1.22239242133645	1
OSGIN2	1.22239242133645	1
THOC5	1.22239242133645	1
WDR41	1.22239242133645	1
RXRA	1.22239242133645	1
TMEM147	1.22338841381018	0.161913564388131
NKAP	1.22398567941211	0.107866047523532
SUPT20H	1.22398567941211	1
UBL4A	1.22398567941211	0.121636539214346
NELFE	1.22438371915554	1
IMPAD1	1.22504687478243	1
SNAPIN	1.22567074291794	1
RUVBL1	1.22567074291794	1
COPB2	1.22637227224899	1
HAUS2	1.22637227224899	1
RIOX1	1.22637227224899	1
MTHFD1L	1.22637227224899	1
PLA2G6	1.22637227224899	0.838751447478086
DAXX	1.2271669266568	1
CHMP6	1.22745578340836	1
KMT2B	1.22835808817284	1
HMG20A	1.22875492355999	1
AATF	1.22977485646983	0.860085755983216
DPH3	1.23034117445194	1
BRF2	1.23034117445194	0.671697797270082
GOLGA1	1.23034117445194	0
REST	1.23139770693481	1
PHPT1	1.23152380837413	1
CWC15	1.23186477269354	1
CD63	1.2324043782943	1
CSNK1G1	1.23350845353062	0.939698619613324
RC3H1	1.23406666403899	1
LPIN2	1.23506590453322	0.709183954026914
NDUFS2	1.23609470168224	0.721817089253165
APOL3	1.23627413020568	0.000272080901714
TMSB10	1.2363742074154	1
RRAGC	1.23642593691292	1
DCTN2	1.23824637253729	1
VAMP4	1.23824637253729	0.003668892860584
RABGGTA	1.23824637253729	1
LEMD3	1.23824637253729	0.144318917938842
CBFA2T2	1.23824637253729	0
CAMSAP1	1.23824637253729	1
SUFU	1.23824637253729	0.031533169027033
AC093635.1	1.23824637253729	1
C3orf18	1.23824637253729	0.117657854552328
TYW1B	1.23824637253729	1
L1CAM	1.23824637253729	1
PPP1R13B	1.23824637253729	1
UBTD2	1.23824637253729	0.82964334375909
DPM2	1.24087184194411	1
PPP5C	1.24119968992663	1
EMSY	1.24218278709646	0.671697797270082
INO80C	1.24296878277969	0.991570323988325
PSMA4	1.24335100427905	1.93040001031337E-10
PRKAG1	1.24349254210324	0.671697797270082
CCT8	1.2444568644391	0.91526588128831
SLC7A6OS	1.2444568644391	1
ACOT13	1.24610849031025	1
ALDOC	1.24610849031025	1
BECN1	1.24834696250626	0.924586838788604
CHD4	1.2488501404597	0.793339418396604
CDK9	1.24924137979522	1
TMEM165	1.24946489750283	0.952558515432476
ACD	1.25002354031364	0.895549324905495
CHAMP1	1.25002354031364	1
SHMT1	1.25002354031364	5.22428848432652E-06
CAD	1.25002354031364	1
CEP152	1.25002354031364	0.890434580189397
CCDC90B	1.25037892768848	0.671697797270082
CALM3	1.25192130943436	1
TMEM120A	1.25236748078194	0.652525978874677
MAP2K7	1.25236748078194	1
IDH3A	1.25236748078194	1
RNF113A	1.25321887947344	1
GUF1	1.25392799476955	0.388316122981286
UQCC1	1.25392799476955	1
CCDC152	1.25392799476955	1
AC026979.3	1.25433837595306	1
IKBKG	1.25452774328823	1
HLA-DPA1	1.25469758383006	1
ABCG1	1.25621980627754	1
DGCR8	1.25782191087405	1
CDK5RAP2	1.25812100801224	1
PARVG	1.2585287678411	1
DERL1	1.26170534536127	0.960548193621861
KIF21A	1.26170534536127	0.365857498290781
GDE1	1.26170534536127	1
ERI1	1.26170534536127	1
SGTB	1.26170534536127	1
MSH6	1.26170534536127	0.734540539225641
GTF3C5	1.26170534536127	1
SLC25A22	1.26170534536127	1
ZNF44	1.26170534536127	1
GOT1	1.26170534536127	1
TMEM254	1.26170534536127	1
GMEB2	1.26170534536127	1
AL451085.1	1.26170534536127	1
FBXL16	1.26170534536127	1
ZNF862	1.26170534536127	1
FOXP4	1.26170534536127	1
ECT2	1.26170534536127	1
CLTA	1.26231756478098	0.964591675767813
ZNF524	1.26461107653669	1
CD74	1.2655546253862	1
ATF7	1.26557835450848	0.920343377466638
ATXN2L	1.26606175040541	0.671697797270082
LINC00324	1.26686705047705	1
SAMHD1	1.26706520926329	1
UBE2L6	1.26751096704248	1
DYRK1B	1.26751096704248	0.390256080633127
NOL7	1.26789717907554	0.451744447815193
PSMB5	1.26803759418499	1
PGAM1	1.26851490335854	1
AFG3L2	1.2688474146053	1
PPP6R2	1.26944099414088	1
XAB2	1.26944099414088	1
EXOC3	1.26944099414088	1
TOR2A	1.26944099414088	1
LINC00954	1.26944099414088	1
ZDHHC12	1.26999195654623	1
EIF2S2	1.27048317799093	0.821580326799147
COQ9	1.27098315894929	1
FANCA	1.27098315894929	1
ZBTB8OS	1.27274361681372	1
MTG2	1.27329331963648	1
BOP1	1.27329331963648	0.359150579802026
PIGB	1.27329331963648	0.454057146459625
SPSB1	1.27329331963648	1
C9orf40	1.27329331963648	0.062229086808907
C9orf3	1.27329331963648	1
CYP2R1	1.27329331963648	1
AL136295.5	1.27329331963648	0.02495471446204
PWWP2B	1.27329331963648	1
CALCOCO2	1.27425479587393	1
CCDC50	1.27494117251797	1
ZNF430	1.27521563176752	1
MVP	1.27559978701965	3.50781464568003E-07
MLF2	1.27595430109955	0.026657808421833
ZCCHC2	1.27713538593088	1.80538867193493E-05
CEACAM21	1.27713538593088	1
TAF11	1.27790257288908	1
PARP1	1.27798779070657	1
TET2	1.27823124245215	1
SMARCAL1	1.27905258892517	1
NXPE3	1.27905258892517	1
C1GALT1	1.2798734680602	0.671697797270082
PRR5	1.28020168897867	1
ATXN7L3	1.28020168897867	1
PGM2	1.28020168897867	0.595146615103034
MRPL15	1.28192362477992	1
PON2	1.28224227636397	1
ST6GALNAC6	1.28249714696632	1
TRAPPC6A	1.28287936846569	0.689582693504585
IL4R	1.28302634977506	1
COX17	1.28326148872772	1
TOX	1.28326148872772	1
IFI16	1.28437752398104	1
TRIM8	1.28478895847432	1
USP39	1.28478895847432	1
MED24	1.28478895847432	1
APBA3	1.28478895847432	0.300280787443009
MAST3	1.28478895847432	0.153268137248204
PRIM1	1.28478895847432	1
SMCR8	1.28478895847432	1
ADCK2	1.28478895847432	0.402596797033831
TRAF6	1.28478895847432	1
ZSCAN26	1.28478895847432	0.711478053328036
RASD1	1.28478895847432	1
TPCN1	1.28478895847432	1
ZNF175	1.28478895847432	1
RRP12	1.28478895847432	0.182259672936381
COA7	1.28478895847432	1
ST6GALNAC3	1.28478895847432	1
C16orf45	1.28478895847432	1
ADGRF3	1.28478895847432	0.525029317223398
CHMP1A	1.28686926891536	0.795379026808358
CEBPB	1.28717950589931	1
GTF3C6	1.28781031044955	0.932957708062008
STOML2	1.28805667230822	0.034506098643762
YY1AP1	1.28805667230822	0.874721156644504
SP110	1.28847777419122	1
EXOC4	1.28860057242434	1
RABGAP1	1.28860057242434	1
MAPKAP1	1.28860057242434	1
ECH1	1.28902346412922	1
C12orf43	1.28936168826414	1
RNF181	1.29006390051499	0.524796458003772
EXOSC7	1.29050260966871	1
PIF1	1.29050260966871	0.711155423115753
MGAT5	1.29050260966871	1
CHMP5	1.29121522763375	1
DUSP12	1.29240214258419	1
KIF13B	1.29240214258419	1
TDRD7	1.29240214258419	1
PTTG1	1.29266395095817	0.326191238676208
SRA1	1.29309226220553	0.734636150320882
PFDN1	1.29391997022644	1
TDP1	1.29391997022644	1
CTSD	1.29474720364411	0.839967003819046
SH3BP1	1.29487220929648	1
CGAS	1.2955957134309	1
ADGRG1	1.29619372174657	1
PSMA6	1.29619372174657	1
ATAD3A	1.29619372174657	0.018149741161244
HEATR6	1.29619372174657	0.47003014238185
UTP4	1.29619372174657	7.23928176663928E-11
SHISA5	1.29651825105642	1
OCEL1	1.29745537031047	1
PRPF18	1.29798626085589	1
CCDC85B	1.29856360130743	0
CWC27	1.29903088105009	1
CBWD2	1.29997536228899	1
TSPAN17	1.3010540128371	1
MIEN1	1.30123370954791	1
TSPYL4	1.30186247183326	0.604018235102473
GPATCH4	1.30450028510206	1
RPAP3	1.30468851591202	1
ICE2	1.30500217936382	1
SERPINB1	1.30605397177401	1
TRIM38	1.30654947721313	0.010448272552055
USP11	1.3075090349744	1
BLCAP	1.3075090349744	1
NUP188	1.3075090349744	0.260420558670336
BEX4	1.3075090349744	9.47748450806357E-14
TSPAN3	1.3075090349744	1
EID2	1.3075090349744	1
ALDH18A1	1.3075090349744	1
RUNDC1	1.3075090349744	1
AC091132.5	1.3075090349744	0.412417711453772
NCS1	1.3075090349744	1
ACACB	1.3075090349744	1
DOLPP1	1.3075090349744	1
CUL7	1.3075090349744	1
PSTK	1.3075090349744	1
MOCS3	1.3075090349744	1
KANK3	1.3075090349744	1
C1QC	1.3075090349744	1
PAQR6	1.3075090349744	1
AGAP4	1.3075090349744	0.878861722664849
CNNM2	1.3075090349744	1
STX3	1.3075090349744	0.671697797270082
ZNF347	1.3075090349744	0.20754370833846
SMARCC2	1.30976148670578	1
MRPS25	1.31072574765794	1
TSC22D4	1.31134089656542	0.002800394593577
GLRX3	1.31313358416827	0.991570323988325
TOR3A	1.31313358416827	1
CC2D1B	1.31313358416827	1
GLE1	1.31313358416827	1
VPS8	1.31442844891419	1
GRIPAP1	1.31461009134954	1
ZBTB6	1.31500357152132	0.671697797270082
KLHL12	1.31500357152132	0.107208580206201
TIAM2	1.31500357152132	1.23066766196331E-05
IRF9	1.31557846495029	1
NFKBIB	1.31749312354702	1
RNF170	1.31873629039766	1
SLC17A5	1.31873629039766	0.061142090698893
HIST1H2BC	1.31873629039766	1
AL158071.2	1.31873629039766	1
PROSER3	1.31873629039766	0.64456913259781
ETAA1	1.31873629039766	1
PLCH2	1.31873629039766	1
C21orf59	1.3193247852216	1
WBP4	1.31948167664047	1
GIT1	1.32033307533198	1
LIMD1	1.32033307533198	1
RDH11	1.32070853272926	1
NIT1	1.32097129478096	0.152567847495436
VASP	1.32182633779884	1
POR	1.32245937644037	1
EXOSC2	1.32245937644037	1.06681849571146E-05
ITPRIP	1.32245937644037	1
DNAJC16	1.32245937644037	1
RRP15	1.32543094297166	0
ALAD	1.32543094297166	1
SPATA20	1.32543094297166	1
SEM1	1.32624030907473	1
PTPRA	1.32656737079008	0.035585386319822
BCL2L1	1.3274085924121	1
ZCRB1	1.3278576803662	1
TOB1	1.32802605231491	1
GALNT1	1.32832750648195	1
MRPL13	1.32898876238485	1
GRINA	1.32987684800285	1
TRRAP	1.32987684800285	1
ARL15	1.32987684800285	1
HAUS5	1.32987684800285	0.960150573126362
CSTF2	1.32987684800285	1
GEMIN5	1.32987684800285	1
ZC3H11A	1.32987684800285	0.007496436037651
ZNF496	1.32987684800285	0.695776009604231
AC109826.1	1.32987684800285	0.714328168316022
LINC00243	1.32987684800285	0.671697797270082
HEATR5A	1.32987684800285	1
RAB3D	1.32987684800285	1
ADAM28	1.32987684800285	0
KCNC4	1.32987684800285	0.836025378508529
CLN6	1.32987684800285	1
ITGB1	1.33032068589003	1
RALY	1.33084153880502	1
FRG1	1.33104454943519	1
JOSD2	1.33253782946592	1
UBR2	1.33357133156059	1
SHMT2	1.33357133156059	1
C17orf62	1.33373174686524	0.724082528109377
ZDHHC3	1.33430909431812	1
ZMIZ1	1.33430909431812	3.20926217996174E-07
EHD4	1.33430909431812	1
NDUFB5	1.33515179004353	0.239935545070632
SENP1	1.33541503154429	1
DDX49	1.33620446797487	1
GGA1	1.33674865531521	1
ATG2B	1.33725637836845	1
ZNF639	1.33935790101374	0.960196750567222
MSH3	1.34093203651185	1
AC073111.5	1.34093203651185	0.601438086214271
C2orf42	1.34093203651185	1
EIF2AK3	1.34093203651185	0.876923225215738
PSMC2	1.3434712481516	1
PTPRN2	1.34459835370962	1
EIF3B	1.34592925328822	1
NIT2	1.3464280242667	1
GTF3C3	1.3464280242667	1
CD38	1.34761069344272	0.008002739591871
CCDC69	1.34804051470045	1
CDK4	1.34825537731771	1
HM13	1.35088609751182	1
IRF2	1.35102852863714	1
MDM2	1.35190315433285	0.241340115226106
ANKRD39	1.35190315433285	1
CBX1	1.35190315433285	1
C6orf47	1.35190315433285	1
FASN	1.35190315433285	1
DIABLO	1.35190315433285	1
AC124312.1	1.35190315433285	1
SUMF1	1.35190315433285	1
AC116366.3	1.35190315433285	1
MBLAC1	1.35190315433285	1
EARS2	1.35190315433285	1
ABHD6	1.35190315433285	1
IRF8	1.35190315433285	0.000811982743867
HCN2	1.35190315433285	0.215204505228453
AP001462.1	1.35190315433285	0.70517904644376
NUBPL	1.35190315433285	0.792383359580691
ATP23	1.35190315433285	0.793419054573776
FCGBP	1.35190315433285	1
THNSL1	1.35190315433285	1
CEACAM1	1.35190315433285	1
ICA1L	1.35190315433285	1
SASH3	1.35403416659755	1
ANGEL2	1.3555417313962	1
SOCS4	1.3555417313962	1
YARS	1.35569972242093	1
TSFM	1.3558720565358	1
TWF2	1.35618288171009	1
SART3	1.35735758442496	1
OTUD6B	1.35735758442496	1
PA2G4	1.35753319090572	1
PSMB9	1.35808614254329	1
TIMM8B	1.35917115479689	1
GMNN	1.35917115479689	1
ZUFSP	1.35917115479689	1
DRAP1	1.35943963810294	1
POLR2J	1.36001389974806	1
PRF1	1.36136126855101	1
GBP2	1.3622490019447	1
DHX38	1.36279147047559	0.388392486669512
COASY	1.36279147047559	1
MARK4	1.36279147047559	1
CDKL1	1.36279147047559	1
UEVLD	1.36279147047559	1
CDYL2	1.36279147047559	1
ACBD3	1.3632630164974	0.671697797270082
VAPB	1.3649593071583	1
MLKL	1.3649593071583	1
PLOD3	1.36640272402797	0.810560864522081
GLB1	1.36640272402797	1
SMIM8	1.36640272402797	1
HVCN1	1.36640272402797	0.70908846738274
ZNF671	1.36640272402797	1
AP2S1	1.36736420026541	1
APTX	1.36820496666195	1
ARHGAP27	1.36820496666195	1
KLRK1	1.36928523256109	1
PIGX	1.3705188325002	1
SAMD9	1.37293210997245	0.729701233234212
ARPC1B	1.37311964024255	1
TTLL3	1.37359822543217	1
C3orf58	1.37359822543217	1
PCGF1	1.37359822543217	0.531501447278049
FBXO45	1.37359822543217	1
ZNF35	1.37359822543217	1
TRIM62	1.37359822543217	1
RNF215	1.37359822543217	1
TRAF3IP2	1.37359822543217	1
PLXNB2	1.37359822543217	1
MCTP1	1.37359822543217	1
ZBTB34	1.37359822543217	0.463534500395702
ACSL6	1.37359822543217	1
KIR3DL2	1.37359822543217	0.009338076034015
CD58	1.37462323083294	0.724082528109377
MTHFD2	1.37462323083294	1
MCM5	1.37628731295981	1
MAD2L2	1.37640411618547	0.763831945405589
EIF4E2	1.37646640737267	0.671697797270082
ITPR2	1.3766710594818	1
SAT1	1.37753177792141	1
OAZ2	1.3778983628658	1
C2orf68	1.38075801700504	1
PFKFB3	1.38075801700504	1
SKA2	1.3819478686526	1
SUSD3	1.38230141917512	0.017553754587245
HMG20B	1.38432463202523	1
CYB561A3	1.38432463202523	0.010350121858596
DPH2	1.38432463202523	1
HPS6	1.38432463202523	1
HASPIN	1.38432463202523	1
ZNF511	1.38699381880122	1
DHRS12	1.38788245143842	1
MTRR	1.38788245143842	1
HDAC10	1.38842903035797	0.451744447815193
POLDIP3	1.38889736181505	1
BNIP3	1.39024946598233	1
SEMA4A	1.39024946598233	1
POP5	1.39049839964543	0.991570323988325
RAE1	1.39072240322338	1
IER3	1.39110923659234	1
PRPF3	1.39170416239083	1
CEP164	1.3919378161351	1
HLA-DMA	1.3921867497982	1
SMARCAD1	1.39231742277876	1
TTC17	1.39261260335081	1
TBC1D1	1.39261260335081	1
CCT5	1.39497187622474	1
CCDC57	1.39497187622474	0.671697797270082
SLC39A3	1.39497187622474	1
NCAPH2	1.39497187622474	1
WDR76	1.39497187622474	1
P2RY11	1.39497187622474	1
EEF2KMT	1.39497187622474	0.791297870543669
ARIH2OS	1.39497187622474	0.991570323988325
ZNF528	1.39497187622474	1
LINC02384	1.39497187622474	1
TRAV17	1.39497187622474	1
PRKCE	1.39497187622474	0.453962135202947
PXYLP1	1.39497187622474	1
SULT1A1	1.39497187622474	1
MUC16	1.39497187622474	1
AURKA	1.39497187622474	1
HAUS4	1.39497187622474	1
GRK3	1.39497187622474	1
FANCM	1.39497187622474	1
MR1	1.39920886911121	1
RFC4	1.39967887890227	1
RPIA	1.40102092089754	1
HLA-DRB5	1.40102092089754	0.71056651864887
PPME1	1.40202663375869	1
DTNBP1	1.40290605776696	0.3075863875175
ATP6AP1	1.40303164601869	1
DNPH1	1.40343345497293	0.136511468102371
VPS4A	1.40403595865298	0.082017100857017
TSPAN31	1.40554111793492	0.671697797270082
COMMD5	1.40554111793492	1
JAK2	1.40554111793492	1
NACC1	1.40554111793492	0.860085755983216
ATF5	1.40554111793492	1
ZFAND4	1.40554111793492	1
FBRS	1.40704470852531	1
DERL2	1.40748991607117	0.154793689572155
ZMYM5	1.4081713739796	1
CARD16	1.40862255207901	0.125642681757768
SOAT1	1.40904706143646	1
GALNT6	1.40904706143646	1
SPATA2L	1.40904706143646	0.149780691642568
TMEM9	1.40904706143646	1
NFKBIL1	1.40904706143646	0
YKT6	1.41079684338642	1.06681849571146E-05
DHDDS	1.41079684338642	1
GBP4	1.41120033801662	0.0013030378039
NUP62	1.41184569478913	1
PHF23	1.41254450567269	1
NSF	1.41341754354556	1
ZDHHC24	1.41394111279133	1
CDC40	1.41463890968082	1
UBASH3A	1.41603349175257	0.883435532671558
STX5	1.41603349175257	1
ASPSCR1	1.41603349175257	1
BMPR2	1.41603349175257	1
URB1	1.41603349175257	0.293776360108278
TMTC4	1.41603349175257	1
RBBP9	1.41603349175257	1
WDR35	1.41603349175257	1
CCDC120	1.41603349175257	0.120530408216372
WDR34	1.41603349175257	1
NDUFV2	1.41663075735451	1
TRIP12	1.41680767746521	0.020268713984078
CLSTN1	1.41793302466805	0.369275169066155
VAMP1	1.41835480366269	1
SLU7	1.41924662234776	0.521446544917402
ZMAT2	1.42020916772376	1
AIFM1	1.42125120102359	0.153059196651208
PPA1	1.42206115134251	1
ABCA2	1.4264501076979	1
TECPR1	1.4264501076979	1
SLC25A42	1.4264501076979	1
RINT1	1.4264501076979	0.297873292626055
G6PC3	1.4264501076979	0.988235268940214
GFM2	1.4264501076979	0.160254166742658
TRAK2	1.42852443593576	1
WDTC1	1.42990566633412	1
CCL3	1.43026400892187	1
NFKBIA	1.43026892833803	0.015921692481517
ZNFX1	1.43067244553947	0.671697797270082
HDLBP	1.43266416629669	0.570845110466011
TRIM4	1.43335296795259	1
CYC1	1.43373549348603	0.178354223612442
MAEA	1.43384476786903	1
PAFAH1B2	1.43421350781759	1
PSMB8	1.43481440247892	1
S100PBP	1.43507353469307	0.671697797270082
TNIP2	1.43507353469307	0.671697797270082
JAK3	1.43561386072209	0.020142136719869
UBR1	1.43679205191937	1
FBXL6	1.43679205191937	1
FDX2	1.43679205191937	0.035759845485645
KIF5C	1.43679205191937	1
WDR4	1.43679205191937	1
HOMEZ	1.43679205191937	1
AC006480.2	1.43679205191937	0.188435895382028
TBXAS1	1.43679205191937	1
ZNF574	1.43679205191937	1
CCDC86	1.43679205191937	1
PPP1R3B	1.43679205191937	0.197108086187044
LSM11	1.43679205191937	0.258857608424199
ZNF257	1.43679205191937	1
CDCA7L	1.43679205191937	1
ALG14	1.43679205191937	1
ZNRF1	1.44053445360518	0.955607786703765
ARL17A	1.4409081603916	1
SRFBP1	1.44136478170919	0.055402706184296
SLC25A46	1.44136478170919	1
RBL1	1.44193535519532	1
USP37	1.44193535519532	0.419166309652199
TESK1	1.44364572296043	1
SCRN2	1.44364572296043	1
AGO1	1.44364572296043	1
ARMC10	1.44501255872434	1
DHRS1	1.44501255872434	1
PDCD5	1.44603683639668	1
FAM104B	1.44706038737319	1
MAGEF1	1.44706038737319	0.671697797270082
MCCC1	1.44706038737319	1
MRPL53	1.44706038737319	1
CCDC18	1.44706038737319	1
C4orf48	1.45073916975129	1
FCF1	1.45216727780628	1
ANKH	1.45216727780628	1
MGMT	1.45255936777768	0.929703556691751
DNASE1	1.45318649017004	1
CTR9	1.45404421614113	1
NFYC	1.45435042330367	0.708384580897519
ANO6	1.45725615447908	1
CLOCK	1.45725615447908	1
PLAGL1	1.45725615447908	1
ETS2	1.45725615447908	0.34607192446712
KCTD2	1.45725615447908	1
SUSD1	1.45725615447908	0.823645847164184
SRD5A3	1.45725615447908	1
ALPK1	1.45725615447908	1
TIGD7	1.45725615447908	1
TRAV5	1.45725615447908	1
TRIOBP	1.46063879387373	1
SNAP47	1.46131437105343	0.671697797270082
NRDC	1.46183718136569	0.011475370120544
GZMB	1.46193770009354	0.660493503537551
SMC2	1.4623271440265	1
TM2D2	1.46278726045231	1
NUDT22	1.4629344667216	0.057207735445035
BCOR	1.46401352065439	1
LTV1	1.46505031196088	1
ST6GALNAC4	1.46536120411614	1
SEC16A	1.46593839757888	0.714898737031759
NME1	1.46738037175279	1
PITPNM1	1.46738037175279	1
TICAM1	1.46738037175279	1
ETFB	1.46808406823413	1
FAM3C	1.46864091795871	1
C5orf24	1.4699003637313	0.046522538098353
PARG	1.4707393838427	0.090197801406835
PLEKHF1	1.47125546148759	1
COMMD4	1.47141024878894	1
CTSB	1.47141024878894	3.73566112996802E-08
DKC1	1.47208080192251	0.992881151860959
THYN1	1.47409059334234	1
VDAC3	1.47507476354279	1
GTF3C1	1.47743403641671	1
BRAF	1.47743403641671	1
FBXO42	1.47743403641671	1
HMGCR	1.47743403641671	1
PEX6	1.47743403641671	1
TAF4	1.47743403641671	0.934162555295929
ZNF316	1.47743403641671	1
HAUS7	1.47743403641671	1
ZXDC	1.47743403641671	1
FBXW8	1.47743403641671	0.17949465212608
GNB4	1.47743403641671	1
CTNND1	1.47743403641671	0.092269083990713
C8orf44	1.47743403641671	0.61009273442928
TST	1.47743403641671	1
SERAC1	1.47743403641671	1
CENPH	1.47743403641671	1
KBTBD8	1.47743403641671	0.000364423664232
CNTRL	1.48001719743071	0.057139980076475
SQOR	1.48205066448708	0.170331534547641
LRRC47	1.48243471747508	1
TMED1	1.48243471747508	4.6469814984322E-10
MIB1	1.48243471747508	1
HDAC7	1.48343277703815	1
ZNF683	1.48409776669772	1
MRPL22	1.48542682717024	0.031918041700466
STX6	1.48542682717024	1
KCTD5	1.48542682717024	1
TRANK1	1.48570165240031	0.346946483626804
CCND2	1.48688309993559	0.007280721680841
HIST1H2AC	1.48741812498933	0.001270846419824
LINC01588	1.48741812498933	1
MFSD14C	1.48741812498933	1
LTC4S	1.48741812498933	1
PPIF	1.48883879968896	1
RANBP3	1.48940667808279	1
COX5A	1.48974488239563	0.934917372709
MFAP1	1.49073085903017	0.671697797270082
ZFPM1	1.49073085903017	0.991570323988325
SCCPDH	1.49073085903017	1
ELL	1.49073085903017	1
PTPN6	1.49193360611182	0.458106435427356
HIVEP3	1.49193360611183	1
TIMM50	1.49238437788268	1
TRIM14	1.49553584279202	1
MCM3AP	1.49733359385441	1
FBXO28	1.49733359385441	1
TP53BP1	1.49733359385441	1
ARFIP1	1.49733359385441	1
MAD2L1	1.49733359385441	1
RNF40	1.49733359385441	1
NUDT9	1.49733359385441	1
NIPA1	1.49733359385441	0.507708194342121
ZMYM1	1.49733359385441	1
WDR92	1.49733359385441	0.010146066913043
REEP4	1.49733359385441	0.72248245246707
CRYBG2	1.49733359385441	1
ZNF25	1.49733359385441	0.971691440356843
TBCK	1.49733359385441	5.32347537931458E-08
VILL	1.49733359385441	0.182259672936381
NTNG2	1.49733359385441	1
FP565260.7	1.49733359385441	1
VARS2	1.49733359385441	1
POLD1	1.49733359385441	1
AL357054.4	1.49733359385441	1
FSD1	1.49733359385441	1
RNF213	1.49989129235947	0.000260341229738
C19orf66	1.50025847076276	1
TNIP1	1.50045068914168	0.000899107270425
EEF1AKMT2	1.50128077837108	1
NOP14	1.50128077837108	0.306333735921754
KARS	1.50203140015747	1
NAALADL1	1.50226588939665	1
CALHM2	1.50271344486507	1
ACBD5	1.50296912852385	1
CXCR6	1.50360813949274	1
FKBP11	1.5039062477779	0.020585747561186
ADCY3	1.5039062477779	0.070099212623349
STRBP	1.5039062477779	1
UBR7	1.5039062477779	1
CETN2	1.5039062477779	1
MRPL17	1.50472572808445	0.852416558534087
IFITM2	1.50492864670745	1
ZMPSTE24	1.50521719293025	1
UPF1	1.50609049503978	0.702660535138953
SEC23B	1.50718137981076	0.230701657802452
NUP85	1.50718137981076	1
POLE3	1.50775857327351	0.914337729754125
HGS	1.50793612481406	0.633058254331198
PARP14	1.50887250067125	1
