	log2FoldChange	fdr
RGS9	0.47354121805273	1
LLGL2	0.47354121805273	1
FANCL	0.47354121805273	1
NME6	0.47354121805273	1
HCFC1	0.47354121805273	1
DPH7	0.47354121805273	1
PIBF1	0.47354121805273	1
ZFPL1	0.47354121805273	1
HSPA1A	0.474655698634143	1
GLIPR2	0.48005452501141	1
DAPK2	0.481360722512037	1
USP4	0.483322238845319	1
ATP6AP2	0.485286425725829	1
JUN	0.485751463471422	1
ABHD2	0.486597370878176	1
BTG2	0.491650598604468	1
UBE2M	0.493170024801663	1
DOCK10	0.493170024801663	1
ABT1	0.493170024801663	1
MTCH2	0.493170024801663	1
RETREG2	0.493170024801663	1
NSMCE4A	0.493170024801663	1
PDE7B	0.493170024801663	1
TAF1B	0.493170024801663	1
FBXO42	0.493170024801663	1
KCTD9	0.493170024801663	1
ATAD2B	0.493170024801663	1
KIAA1671	0.493170024801663	1
SNX11	0.493170024801663	1
POC5	0.493170024801663	1
CC2D1B	0.493170024801663	1
LIMK1	0.493170024801663	1
CYB561A3	0.493170024801663	1
C9orf78	0.49496777586406	1
PGM2L1	0.499772759625909	1
STOM	0.499772759625909	1
GSKIP	0.499772759625909	1
PAXX	0.501664818967118	1
RGS16	0.501664818967118	1
TMOD3	0.503085493666744	1
DESI1	0.505076791485836	1
CSNK1D	0.506405851958363	1
BRD4	0.508623677208181	1
ARID4B	0.510567075036203	1
FUS	0.513069582239367	1
MRPS12	0.513069582239367	1
CLEC2B	0.513069582239367	1
GRHPR	0.513069582239367	1
THAP5	0.513069582239367	1
SYS1	0.513069582239367	1
AGO2	0.513069582239367	1
TRIOBP	0.513069582239367	1
IFNAR1	0.513069582239367	1
SEL1L	0.513069582239367	1
PBRM1	0.513069582239367	1
PDLIM5	0.513069582239367	1
ERCC6L2	0.513069582239367	1
C7orf49	0.513069582239367	1
COL9A2	0.513069582239367	1
GALNT11	0.513069582239367	1
RGS3	0.513069582239367	1
SLC15A4	0.513069582239367	1
ACSL3	0.513069582239367	1
DOK1	0.513069582239367	1
ANAPC1	0.513069582239367	1
WDR33	0.517529230430074	1
CD69	0.519608191868994	1
THUMPD1	0.519764234813381	1
MYO1G	0.523123246903297	1
RANGAP1	0.523123246903297	1
ARCN1	0.529189247602648	1
CNTRL	0.530991490236633	1
CIR1	0.531401405011624	1
CCT2	0.533247464177001	1
IP6K2	0.533247464177001	1
ATG5	0.533247464177001	1
SIK3	0.533247464177001	1
MAP2K1	0.533247464177001	1
GMPR2	0.533247464177001	1
CLU	0.533247464177001	1
PARP11	0.533247464177001	1
EPS15L1	0.533247464177001	1
ZHX1	0.533247464177001	1
HMG20A	0.533247464177001	1
ARNT	0.533247464177001	1
ACBD5	0.533247464177001	1
GAMT	0.533247464177001	1
ELMOD3	0.533247464177001	1
ZNF428	0.540036629839636	1
SP140L	0.540036629839636	1
ANKZF1	0.540036629839636	1
FGL2	0.543443231282891	1
ING4	0.543443231282891	1
ANKRD36C	0.543443231282891	1
KDM5C	0.543443231282891	1
C1orf35	0.543443231282891	1
RBMX2	0.543443231282891	1
CD40LG	0.543930545944132	1
EFCAB14	0.546857895695655	1
HNRNPH3	0.548226027652985	1
ERICH1	0.553711566736714	1
JARID2	0.553711566736714	1
CTR9	0.553711566736714	1
UBR2	0.553711566736714	1
RPP30	0.553711566736714	1
PON2	0.553711566736714	1
ZNF397	0.553711566736714	1
TMEM5	0.553711566736714	1
EID2	0.553711566736714	1
TMEM57	0.553711566736714	1
MYEF2	0.553711566736714	1
NUP88	0.553711566736714	1
NBPF19	0.553711566736714	1
HUS1	0.553711566736714	1
CORO1C	0.553711566736714	1
PKNOX1	0.553711566736714	1
PRPF39	0.553711566736714	1
MLLT6	0.558873271852493	1
GOLGA8B	0.559612168176399	1
TRAF5	0.560597952321957	1
BECN1	0.560597952321957	1
RRAGA	0.560597952321957	1
IER2	0.561584410508009	1
STXBP2	0.561979182720321	1
ACADM	0.564053510958175	1
PHF14	0.564053510958175	1
KPNA3	0.564053510958175	1
HMG20B	0.564053510958175	1
EMC2	0.564053510958175	1
CASC3	0.564053510958175	1
MRPL19	0.564053510958175	1
ZEB2	0.574470126903515	1
SPG7	0.574470126903515	1
HECTD1	0.574470126903515	1
COPS4	0.574470126903515	1
PDLIM7	0.574470126903515	1
KLHL42	0.574470126903515	1
CSE1L	0.574470126903515	1
ZDHHC17	0.574470126903515	1
CC2D1A	0.574470126903515	1
MTA1	0.574470126903515	1
NCAPH2	0.574470126903515	1
ZBTB43	0.574470126903515	1
EAF1	0.574470126903515	1
DZIP3	0.574470126903515	1
GTF2H2	0.574470126903515	1
ATN1	0.574470126903515	1
RAE1	0.574470126903515	1
PRNP	0.577460169509327	1
SRP72	0.579706775269657	1
SAFB	0.58145655721962	1
PIH1D1	0.58145655721962	1
BAZ1B	0.584962500721156	1
APOE	0.584962500721156	1
RRP1B	0.584962500721156	1
OSBPL8	0.586133044429092	1
E2F4	0.588476984897397	1
HIST1H1D	0.589482697758537	1
GLG1	0.595531742431347	1
RAB3GAP2	0.595531742431347	1
NUP210	0.595531742431347	1
SLC25A13	0.595531742431347	1
FRMD8	0.595531742431347	1
MRE11	0.595531742431347	1
NUP188	0.595531742431347	1
TOR2A	0.595531742431347	1
MDM1	0.595531742431347	1
CCNB1IP1	0.595531742431347	1
VPS39	0.595531742431347	1
CCDC66	0.601606256841029	1
MAP4K4	0.602621167217662	1
KAT2B	0.60617898663085	1
UCHL3	0.60617898663085	1
TARSL2	0.60617898663085	1
CWC25	0.609745601651043	1
CD320	0.609745601651043	1
UIMC1	0.609745601651043	1
CXorf21	0.609745601651043	1
NFKBIZ	0.612605255790288	1
ZBTB20	0.614949196258584	1
SETD2	0.616905393223911	1
MARK3	0.616905393223911	1
VAMP4	0.616905393223911	1
LARP4	0.616905393223911	1
GMFB	0.616905393223911	1
UNK	0.616905393223911	1
GPR132	0.616905393223911	1
NEMP2	0.616905393223911	1
TRUB2	0.616905393223911	1
BLMH	0.616905393223911	1
CSTF1	0.616905393223911	1
QTRT1	0.616905393223911	1
ABHD18	0.616905393223911	1
RBM15B	0.616905393223911	1
GATC	0.616905393223911	1
ZNF444	0.616905393223911	1
DCAF1	0.616905393223911	1
TGFBR1	0.616905393223911	1
PSMD5	0.616905393223911	1
PET117	0.616905393223911	1
UNG	0.616905393223911	1
MFNG	0.621218386094992	1
MIAT	0.624100894628114	1
TAF11	0.624100894628114	1
INPP5D	0.624100894628114	1
PWWP2A	0.627712148180496	1
MRPL58	0.627712148180496	1
SNF8	0.628917910925893	1
SELL	0.629883247222116	1
ALDH9A1	0.629883247222116	1
IFIT5	0.631332463859189	1
FAM46C	0.632368510611715	1
SLC20A1	0.632368510611715	1
NDUFA5	0.634961887259885	1
FDX1	0.638600464323228	1
PPIE	0.638600464323228	1
TMPO	0.638600464323228	1
DNMT3A	0.638600464323228	1
CMC1	0.638600464323228	1
TNKS2	0.638600464323228	1
LARS	0.638600464323228	1
EIF4E3	0.638600464323228	1
KPNA5	0.638600464323228	1
METRN	0.638600464323228	1
TRIP6	0.638600464323228	1
SYVN1	0.638600464323228	1
FOXJ3	0.638600464323228	1
NAA16	0.638600464323228	1
ARMT1	0.638600464323228	1
AL117339.5	0.638600464323228	1
ACSF3	0.638600464323228	1
ASB1	0.638600464323228	1
ALKBH6	0.638600464323228	1
VKORC1L1	0.638600464323228	1
CGGBP1	0.6429789048338	1
USP8	0.644859454794913	1
MCTS1	0.64834844087479	1
PBXIP1	0.649571582144236	1
MPRIP	0.649571582144236	1
NOTCH2	0.649571582144236	1
METTL17	0.649571582144236	1
SURF2	0.649571582144236	1
ZFAND2B	0.649571582144236	1
FBL	0.653247240287628	1
GLS	0.654586168495929	1
PIM3	0.655088587111798	1
ASXL2	0.657459491574548	1
KLF6	0.659535610857698	1
CD44	0.659910970568642	1
RAB21	0.660626770653228	1
RAPGEF1	0.660626770653228	1
SLF2	0.660626770653228	1
PRKRIP1	0.660626770653228	1
POM121C	0.660626770653228	1
ZNF827	0.660626770653228	1
HMGXB3	0.660626770653228	1
C17orf49	0.660626770653228	1
CPPED1	0.660626770653228	1
AEN	0.660626770653228	1
INTS12	0.660626770653228	1
CUL4B	0.660626770653228	1
MED14	0.660626770653228	1
AC005261.2	0.660626770653228	1
CA5B	0.660626770653228	1
KDM4C	0.660626770653228	1
ATR	0.660626770653228	1
NUDT18	0.660626770653228	1
TCHP	0.660626770653228	1
APBA3	0.660626770653228	1
NFKBIA	0.665072675684422	1
RIOK3	0.665072675684422	1
CCDC6	0.671767328258426	1
ASAP1	0.671767328258426	1
DNM1L	0.671767328258426	1
MAPK13	0.671767328258426	1
RIF1	0.67400580045443	1
HECA	0.67400580045443	1
PIM2	0.675500047134761	1
BLOC1S4	0.675500047134761	1
TBC1D4	0.676568314522247	1
ZBTB7B	0.682994583681683	1
DNPEP	0.682994583681683	1
ANKRD26	0.682994583681683	1
MCCC2	0.682994583681683	1
RPGR	0.682994583681683	1
MRPS27	0.682994583681683	1
PEA15	0.682994583681683	1
FAHD2A	0.682994583681683	1
RRP9	0.682994583681683	1
TOM1	0.682994583681683	1
COPG1	0.682994583681683	1
UBL7	0.682994583681683	1
COQ7	0.682994583681683	1
PBX3	0.682994583681683	1
MTPAP	0.682994583681683	1
SNX13	0.682994583681683	1
GPKOW	0.682994583681683	1
RAD1	0.682994583681683	1
RFWD3	0.682994583681683	1
MAIP1	0.682994583681683	1
FBXL6	0.682994583681683	1
MIEF1	0.682994583681683	1
METAP2	0.687098982014424	1
NCL	0.690226152912755	1
HDLBP	0.690528256367092	1
KMT2E	0.691215090486654	1
MANF	0.692039723284691	1
OSM	0.694309896909515	1
VPS4A	0.694309896909515	1
CSRP1	0.694309896909515	1
SUDS3	0.694309896909515	1
WDR70	0.69810147607189	1
RASSF5	0.701141930391946	1
ZNF101	0.705714660181766	1
EMD	0.705714660181766	1
ARHGEF6	0.705714660181766	1
FAM45A	0.705714660181766	1
RAB37	0.705714660181766	1
RBM43	0.705714660181766	1
PUS7L	0.705714660181766	1
COG2	0.705714660181766	1
TRIM26	0.705714660181766	1
ARID2	0.705714660181766	1
EMSY	0.705714660181766	1
SIRT6	0.705714660181766	1
SELENON	0.705714660181766	1
PPP2R5D	0.705714660181766	1
ATG13	0.705714660181766	1
DNAJC24	0.705714660181766	1
IDH3A	0.705714660181766	1
WDR92	0.705714660181766	1
SENP7	0.708989792214627	1
ZEB1	0.713368232725204	1
SNX14	0.713368232725204	1
UPP1	0.717210299019596	1
TNFSF4	0.717210299019596	1
LRCH3	0.717210299019596	1
TYW3	0.717210299019596	1
BCAP29	0.717210299019596	1
NCBP3	0.717210299019596	1
LETMD1	0.717210299019596	1
PREX1	0.720361436146169	1
TMEM60	0.721062624515199	1
UBE2Q1	0.721062624515199	1
USP3	0.721062624515199	1
LINC00969	0.722165180962359	1
BDP1	0.724151908438442	1
JOSD1	0.728798273294809	1
PUM1	0.728798273294809	1
HGS	0.728798273294809	1
GLUL	0.728798273294809	1
C9orf85	0.728798273294809	1
TRIB1	0.728798273294809	1
ZRANB1	0.728798273294809	1
WDR76	0.728798273294809	1
UBXN2B	0.728798273294809	1
SDR42E2	0.728798273294809	1
FHOD1	0.728798273294809	1
ABCC1	0.728798273294809	1
MRPL39	0.728798273294809	1
FUBP3	0.728798273294809	1
NOL9	0.728798273294809	1
KDM4A	0.728798273294809	1
P2RX4	0.728798273294809	1
PDPR	0.728798273294809	1
TMEM181	0.728798273294809	1
MIF	0.732382610643851	1
C5orf56	0.73345965066467	1
NEU1	0.73657562388653	1
MAGED2	0.73657562388653	1
C1orf123	0.738136137874143	1
PURA	0.739177419074806	1
TRA2B	0.74048007834244	1
GART	0.74048007834244	1
DEXI	0.74048007834244	1
DNAJB1	0.743682510380783	1
CHD4	0.744395128345822	1
NAALADL1	0.744395128345822	1
CLK3	0.747534835876393	1
RPAP2	0.747534835876393	1
LARP1	0.748882519338142	1
CMTM7	0.7522572461188	1
FAM217B	0.7522572461188	1
HDAC3	0.7522572461188	1
PHYH	0.7522572461188	1
DDX19A	0.7522572461188	1
FZR1	0.7522572461188	1
SLC22A18	0.7522572461188	1
MVD	0.7522572461188	1
LINC01588	0.7522572461188	1
APBB1	0.7522572461188	1
C17orf67	0.7522572461188	1
C2orf69	0.7522572461188	1
RCE1	0.7522572461188	1
GPN2	0.7522572461188	1
THOC5	0.7522572461188	1
RNF24	0.7522572461188	1
DBR1	0.7522572461188	1
WDR60	0.7522572461188	1
CALCOCO2	0.756995165125462	1
SBNO1	0.760162444204144	1
TM7SF3	0.760162444204144	1
TIPARP	0.760162444204144	1
MBNL2	0.760162444204144	1
CSNK1G2	0.764131346407091	1
RAB5B	0.764131346407091	1
WDR43	0.764131346407091	1
CASP7	0.764131346407091	1
CBX4	0.764131346407091	1
MRPS30	0.764131346407091	1
PTAR1	0.764131346407091	1
TRPV2	0.764131346407091	1
RNF149	0.765456743873652	1
TRIM56	0.776103988073164	1
HERPUD1	0.776103988073164	1
ACTR1A	0.776103988073164	1
SEC16A	0.776103988073164	1
MED21	0.776103988073164	1
FAM43A	0.776103988073164	1
FBXO4	0.776103988073164	1
APOC1	0.776103988073164	1
SPIN1	0.776103988073164	1
ICMT	0.776103988073164	1
KRI1	0.776103988073164	1
SMARCAL1	0.776103988073164	1
ST7L	0.776103988073164	1
ATG4D	0.776103988073164	1
TRIM5	0.776103988073164	1
RUNDC1	0.776103988073164	1
FASTKD3	0.776103988073164	1
ABHD12	0.776103988073164	1
MKL1	0.776103988073164	1
CLIC5	0.776103988073164	1
ECSIT	0.776103988073164	1
SIN3B	0.776103988073164	1
RAP2B	0.780921004370937	1
MAML2	0.782990373658407	1
TMEM126A	0.784141307138587	1
CD5	0.788176820373738	1
SERINC5	0.788176820373738	1
MSL1	0.788176820373738	1
SLC25A26	0.788176820373738	1
ZC2HC1A	0.788176820373738	1
CASC4	0.788176820373738	1
GPATCH4	0.788176820373738	1
ABTB1	0.788176820373738	1
DYRK1A	0.788176820373738	1
CLK1	0.789909787598198	1
TMEM2	0.793698048087902	1
TTC1	0.795469312940094	1
MRPL54	0.800351534319839	1
FRYL	0.800351534319839	1
ZBED5	0.800351534319839	1
GALNT10	0.800351534319839	1
MGRN1	0.800351534319839	1
SF3A2	0.800351534319839	1
TTC39B	0.800351534319839	1
KIAA0232	0.800351534319839	1
GOLGA3	0.800351534319839	1
GTF3C1	0.800351534319839	1
TNIP3	0.800351534319839	1
ARSD	0.800351534319839	1
CEP170	0.800351534319839	1
PDCD11	0.800351534319839	1
TRAF7	0.800351534319839	1
SENP2	0.800351534319839	1
RUBCN	0.800351534319839	1
CPD	0.800351534319839	1
SMIM8	0.800351534319839	1
DMWD	0.800351534319839	1
DVL2	0.800351534319839	1
TVP23B	0.800351534319839	1
HSPA1B	0.801516407246181	1
BPTF	0.804673140269935	1
CISH	0.805250333732683	1
EIF5	0.805795673009971	1
AMD1	0.807035847625059	1
ATF7IP	0.808525465765538	1
XPC	0.808525465765538	1
MRPL55	0.808525465765538	1
CCDC93	0.808525465765538	1
ABCD4	0.808525465765538	1
KLF9	0.808525465765538	1
MTMR6	0.812629864098281	1
REEP3	0.812629864098281	1
HACD3	0.812629864098281	1
SP1	0.812629864098281	1
AP3B1	0.81509811968903	1
FLOT2	0.816745972570509	1
LYRM2	0.82501358855411	1
RPS6KA5	0.82501358855411	1
TBC1D1	0.82501358855411	1
EPS8L2	0.82501358855411	1
TIMM10B	0.82501358855411	1
HDDC3	0.82501358855411	1
LYSMD3	0.82501358855411	1
GABARAPL1	0.82501358855411	1
DUSP10	0.82501358855411	1
GTPBP3	0.82501358855411	1
SUGP1	0.82501358855411	1
TSR1	0.82501358855411	1
PIGG	0.82501358855411	1
DBT	0.82501358855411	1
SERPINB6	0.82501358855411	1
SUN1	0.82501358855411	1
NPC1	0.82501358855411	1
KLHDC10	0.82501358855411	1
EPC2	0.82501358855411	1
MAN2A2	0.82501358855411	1
BRAT1	0.82501358855411	1
BRWD1	0.833328856766114	1
SMIM15	0.833328856766114	1
CDC37L1	0.837504532737307	1
RAB9A	0.837504532737307	1
PHF5A	0.837504532737307	1
CDC34	0.837504532737307	1
AKR1B1	0.837504532737307	1
TBCD	0.841692329700743	1
ATP6V1H	0.841692329700743	1
FAM76A	0.841692329700743	1
USF3	0.841692329700743	1
CCDC130	0.845051341790655	1
NAGK	0.846493315964562	1
AKIRIN2	0.850104569516942	1
DHRS1	0.850104569516942	1
CRCP	0.850104569516942	1
RAD54L2	0.850104569516942	1
CNNM3	0.850104569516942	1
STYXL1	0.850104569516942	1
MRGBP	0.850104569516942	1
KLHL5	0.850104569516942	1
RTL8C	0.850104569516942	1
DGCR2	0.850104569516942	1
ZNF322	0.850104569516942	1
PLOD3	0.850104569516942	1
LRFN4	0.850104569516942	1
C15orf53	0.850104569516942	1
CHD3	0.852919585123995	1
CTSZ	0.855175559064366	1
NUCB2	0.85856614826514	1
PEX26	0.85856614826514	1
DNM2	0.862815621266495	1
LGALS8	0.862815621266495	1
AKAP11	0.862815621266495	1
CSRNP1	0.862815621266495	1
HCFC1R1	0.862815621266495	1
FLOT1	0.862815621266495	1
TBPL1	0.862815621266495	1
SPP1	0.865371326170254	1
EBNA1BP2	0.865371326170254	1
CTCF	0.869213392464648	1
HSPA6	0.87563966162408	1
SLC5A3	0.87563966162408	1
LPIN1	0.87563966162408	1
APOL2	0.87563966162408	1
RNF187	0.87563966162408	1
PSMG4	0.87563966162408	1
KIF21A	0.87563966162408	1
TOX4	0.87563966162408	1
ADIPOR1	0.87563966162408	1
TRAF2	0.87563966162408	1
MDK	0.87563966162408	1
LRMP	0.87563966162408	1
WDR75	0.87563966162408	1
RAP2A	0.87563966162408	1
TANGO2	0.87563966162408	1
KIF21B	0.87563966162408	1
RNF2	0.87563966162408	1
PYGO2	0.87563966162408	1
REEP4	0.87563966162408	1
CDKN2AIPNL	0.87563966162408	1
ERO1B	0.87563966162408	1
TRIM23	0.87563966162408	1
ALG8	0.87563966162408	1
SLC39A6	0.87563966162408	1
TMEM9	0.87563966162408	1
IDE	0.87563966162408	1
CEACAM21	0.87563966162408	1
OGDH	0.884252791928785	1
YIPF5	0.885981605845536	1
DDIT3	0.885981605845536	1
MZB1	0.888578717331576	1
EIF2B5	0.888578717331576	1
MAN2A1	0.888578717331576	1
FRA10AC1	0.888578717331576	1
SFSWAP	0.892917653055912	1
ANKH	0.892917653055912	1
TOPBP1	0.892917653055912	1
JAML	0.897892468471209	1
CHST11	0.898723274737124	1
IFRD1	0.901634870157025	1
ISG20L2	0.901634870157025	1
SYNE3	0.901634870157025	1
AFAP1	0.901634870157025	1
LIPA	0.901634870157025	1
ZDHHC7	0.901634870157025	1
CPSF3	0.901634870157025	1
TK2	0.901634870157025	1
PTRH2	0.901634870157025	1
PDSS2	0.901634870157025	1
BRF1	0.901634870157025	1
FOSB	0.90288449781496	1
GPBP1L1	0.905387005018131	1
GNA13	0.905387005018131	1
SUPT20H	0.905387005018131	1
NCOA7	0.906890595608518	1
TTN	0.910405079784757	1
DNMT1	0.912165537649191	1
ZFYVE28	0.912920677703537	1
PPP1R15A	0.914810258904756	1
MAL	0.914810258904756	1
TP53TG1	0.914810258904756	1
GINM1	0.914810258904756	1
OTUD1	0.914810258904756	1
ERG28	0.914810258904756	1
ADPRHL2	0.914810258904756	1
PPP1R15B	0.914810258904756	1
BCL9L	0.917459837318704	1
GGNBP2	0.919228930171763	1
PRKAG2	0.919228930171763	1
SMARCA4	0.919228930171763	1
SMC5	0.920493897408342	1
TSPAN14	0.923661176487025	1
TUBGCP2	0.928107081518216	1
CYB5A	0.928107081518216	1
FAM160B1	0.928107081518216	1
DIS3L2	0.928107081518216	1
FBXO2	0.928107081518216	1
ZNF33B	0.928107081518216	1
EIF1AD	0.928107081518216	1
FBXO45	0.928107081518216	1
SFXN4	0.928107081518216	1
FDX2	0.928107081518216	1
PPP1R10	0.93256672970891	1
SGK1	0.93480173409222	1
UGCG	0.935760654061648	1
CDK11B	0.937040206288225	1
RUNX2	0.941527597280535	1
POR	0.941527597280535	1
FAM214A	0.941527597280535	1
RALB	0.941527597280535	1
THAP7	0.941527597280535	1
AGFG2	0.941527597280535	1
FTSJ3	0.946028989515477	1
KIF2A	0.947669347896729	1
WSB2	0.949640243067856	1
LSM4	0.952052777143244	1
LPGAT1	0.955074129118485	1
GTPBP8	0.955074129118485	1
MAPKAPK5	0.955074129118485	1
UNC119	0.955074129118485	1
ZBTB2	0.955074129118485	1
C11orf1	0.955074129118485	1
GTPBP2	0.955074129118485	1
GFOD2	0.955074129118485	1
NCAPD3	0.955074129118485	1
DENND6A	0.955074129118485	1
PTCD3	0.960528559210594	1
SGTA	0.964176336225738	1
PMM2	0.968749066015562	1
AK3	0.968749066015562	1
C1orf52	0.968749066015562	1
GFM1	0.968749066015562	1
TIMM22	0.968749066015562	1
CTDSPL2	0.971499677031595	1
CPSF6	0.973336335511209	1
MT-ND4L	0.979091010237016	1
SNRPA1	0.982554865540592	1
OXLD1	0.982554865540592	1
RHOT2	0.982554865540592	1
CCDC69	0.982554865540592	1
SECISBP2	0.982554865540592	1
F8A1	0.982554865540592	1
UTP3	0.982554865540592	1
HIVEP1	0.982554865540592	1
FGFR1OP	0.982554865540592	1
MAP4K5	0.982554865540592	1
TERF2	0.982554865540592	1
SCCPDH	0.982554865540592	1
TET3	0.982554865540592	1
C14orf37	0.982554865540592	1
C6orf120	0.982554865540592	1
INSIG1	0.982554865540592	1
PINX1	0.982554865540592	1
NOL4L	0.982554865540592	1
JMJD8	0.982554865540592	1
TMEM206	0.982554865540592	1
VCPKMT	0.982554865540592	1
CARS	0.99369542314579	1
ZFAND2A	0.996494056498464	1
MRPL46	0.996494056498464	1
DNAJB9	0.996494056498464	1
B4GALT1	1.00117054370794	1
APPL1	1.00492267856905	1
YARS	1.00653372847503	1
CREG1	1.01056924171019	1
ZC3H6	1.01056924171019	1
MCRS1	1.01056924171019	1
MKNK1	1.01056924171019	1
RAD9A	1.01056924171019	1
SLC25A28	1.01056924171019	1
FBXO34	1.01056924171019	1
CHID1	1.01056924171019	1
SUCO	1.01056924171019	1
RB1	1.01056924171019	1
DLG3	1.01056924171019	1
ZNF764	1.01056924171019	1
FAM20B	1.01056924171019	1
SLCO3A1	1.01056924171019	1
SEC14L2	1.01056924171019	1
ANKRD54	1.01056924171019	1
DHX57	1.01056924171019	1
GBA2	1.01056924171019	1
NAA35	1.01056924171019	1
FBXO31	1.01056924171019	1
MAPK8	1.01056924171019	1
TSPAN2	1.01056924171019	1
DYM	1.01056924171019	1
PEX14	1.01056924171019	1
DCAF17	1.01056924171019	1
ABCB8	1.01056924171019	1
ZFAND5	1.02002957095925	1
CREBBP	1.02002957095925	1
ATP6V1A	1.02002957095925	1
UBAP2	1.02002957095925	1
SLC25A46	1.02478310092988	1
TRIM4	1.02478310092988	1
TTC17	1.02764275506913	1
TAPBPL	1.02764275506913	1
CAT	1.02955234507776	1
POLR2H	1.03194289250275	1
MRPL1	1.03913839390696	1
CUL5	1.03913839390696	1
ZC3H12A	1.03913839390696	1
ZNF506	1.03913839390696	1
ZNF675	1.03913839390696	1
STK16	1.03913839390696	1
MED13L	1.03913839390696	1
MS4A6A	1.03913839390696	1
GNPDA1	1.03913839390696	1
AL031777.3	1.03913839390696	1
ZNF282	1.03913839390696	1
FAM234A	1.03913839390696	1
ZNF12	1.03913839390696	1
WASHC5	1.03913839390696	1
SPTLC1	1.03913839390696	1
PUS1	1.03913839390696	1
MARK4	1.03913839390696	1
ACSS1	1.03913839390696	1
PACS1	1.04740600989056	1
CENPB	1.05072636818217	1
ANAPC7	1.05363796360208	1
EXOC6	1.05363796360208	1
PMM1	1.05363796360208	1
GPAA1	1.05363796360208	1
MON2	1.05363796360208	1
PSMA6	1.05363796360208	1
IDI1	1.05700481470047	1
CHTOP	1.05850371877389	1
INPPL1	1.05850371877389	1
ZC3H13	1.05989695407375	1
MED13	1.0609427642253	1
ICE2	1.0624081732298	1
EEF1E1	1.06408475103719	1
EP400	1.06828473956647	1
BIN3	1.06828473956647	1
IQSEC1	1.06828473956647	1
INSIG2	1.06828473956647	1
RNF157	1.06828473956647	1
CDKN2C	1.06828473956647	1
LINC00623	1.06828473956647	1
SKAP2	1.06828473956647	1
NAXD	1.06828473956647	1
NAT9	1.06828473956647	1
NR1D2	1.06828473956647	1
BICD1	1.06828473956647	1
TPK1	1.06828473956647	1
MSH6	1.06828473956647	1
KDM4B	1.06828473956647	1
BUD13	1.06828473956647	1
BTRC	1.06828473956647	1
FOXRED1	1.06828473956647	1
NFKBIL1	1.06828473956647	1
GADD45B	1.07633701186121	1
SMCHD1	1.07813252552282	1
HADHB	1.07813252552282	1
LRRC59	1.07813252552282	1
DDX42	1.07813252552282	1
XPOT	1.07813252552282	1
UFSP2	1.07813252552282	1
PPIH	1.08308174149456	1
CASD1	1.08308174149456	1
VTI1A	1.08308174149456	1
SYMPK	1.08308174149456	1
RCOR3	1.08308174149456	1
ARMC1	1.08605944129445	1
AKTIP	1.08804799438791	1
VAV1	1.08804799438791	1
NFKB2	1.0905375464136	1
ARL4A	1.09803208296053	1
ATP8B2	1.09803208296053	1
ICAM2	1.09803208296053	1
RNPC3	1.09803208296053	1
SACS	1.09803208296053	1
GNS	1.09803208296053	1
ZFP62	1.09803208296053	1
KDM7A	1.09803208296053	1
GALNS	1.09803208296053	1
ADCK2	1.09803208296053	1
AGAP3	1.09803208296053	1
TATDN3	1.09803208296053	1
PKD2	1.09803208296053	1
PRKAB1	1.09803208296053	1
MTERF1	1.09803208296053	1
RHBDD3	1.09803208296053	1
CHPF	1.09803208296053	1
ZUFSP	1.09803208296053	1
ELF4	1.09803208296053	1
JPT2	1.09803208296053	1
SMIM10L1	1.10664521326524	1
NOP56	1.1101049152611	1
PSMF1	1.1101049152611	1
TBC1D10A	1.11313897535073	1
DMAC2	1.11820996489815	1
PRKX	1.12075215946061	1
NDRG1	1.12227962920721	1
GPR108	1.12840573200405	1
RAB4A	1.12840573200405	1
SEPT11	1.12840573200405	1
GSK3A	1.12840573200405	1
KDM6B	1.12840573200405	1
TAF2	1.12840573200405	1
UBXN7	1.12840573200405	1
MTX1	1.12840573200405	1
TMEM192	1.12840573200405	1
CYP4V2	1.12840573200405	1
NUP85	1.12840573200405	1
SAC3D1	1.12840573200405	1
MINPP1	1.12840573200405	1
CASTOR1	1.12840573200405	1
VPS52	1.12840573200405	1
LRCH1	1.12840573200405	1
PARD6A	1.12840573200405	1
YTHDC2	1.13455795898564	1
EPB41	1.13867406745787	1
DGAT1	1.13867406745787	1
STIM2	1.14162135150821	1
AL135925.1	1.14383577257365	1
LYAR	1.14383577257365	1
SMG7	1.14383577257365	1
BCL10	1.14383577257365	1
METTL12	1.14383577257365	1
SMG6	1.14694168344147	1
RBM5	1.14901601167933	1
MAP1LC3A	1.14901601167933	1
MAEA	1.14901601167933	1
FOS	1.15329610182272	1
EPM2AIP1	1.15943262762467	1
MLLT10	1.15943262762467	1
RBM41	1.15943262762467	1
PLXNA3	1.15943262762467	1
HIRA	1.15943262762467	1
CDK7	1.15943262762467	1
SNTB1	1.15943262762467	1
IDNK	1.15943262762467	1
AC013394.1	1.15943262762467	1
EIF5AL1	1.15943262762467	1
INTS13	1.15943262762467	1
LPCAT1	1.15943262762467	1
ATP6V1C1	1.15943262762467	1
AC008124.1	1.15943262762467	1
CCDC117	1.15943262762467	1
DYNC1LI1	1.16842141085192	1
MBD5	1.16992500144231	1
DCP1A	1.16992500144231	1
CALU	1.17519994348299	1
ZFP14	1.17519994348299	1
ERN1	1.1804942431525	1
C12orf76	1.1804942431525	1
STRBP	1.1804942431525	1
STAM	1.18474371615386	1
CCNY	1.18474371615386	1
